date,spy_ret,gspc_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2016-02-08,-0.0134610206,-0.0141539357,4.37135e-05,795268300.75,3,3.0,23.3799991608,0,2
2016-02-09,5.3902e-05,-0.0006636204,1.1981e-06,21502849.19,2,1.0,26.0,1,2
2016-02-10,-0.0008627968,-0.0001889503,0.0,0.0,0,,26.5400009155,2,2
2016-02-11,-0.0130080618,-0.0123011618,0.0001047175,1877933759.3,1,5.0,26.2900009155,3,2
2016-02-12,0.0206168887,0.0195180496,9.461e-06,167460521.02,2,2.0,28.1399993896,4,2
2016-02-16,0.0168782822,0.0165166541,3.32518e-05,600693402.36,5,3.0,25.3999996185,1,2
2016-02-17,0.0163347356,0.0164804392,0.0,0.0,0,,24.1100006104,2,2
2016-02-18,-0.0040958551,-0.0046657137,0.0,0.0,0,,22.3099994659,3,2
2016-02-19,-0.0004685113,-2.60329e-05,4.07156e-05,757043871.61,3,3.0,21.6399993896,4,2
2016-02-22,0.0144791603,0.0144541972,5.91604e-05,1099482140.32,6,4.0,20.5300006866,0,2
2016-02-23,-0.0126295896,-0.0124543719,5.188e-05,978137411.5,4,4.0,19.3799991608,1,2
2016-02-24,0.004575653,0.0044397868,0.0,0.0,0,,20.9799995422,2,2
2016-02-25,0.0121117825,0.0113482754,0.0,0.0,0,,20.7199993134,3,2
2016-02-26,-0.0023013039,-0.0018701145,8.27746e-05,1566710141.48,7,4.0,19.1100006104,4,2
2016-02-29,-0.0078425281,-0.0081209763,0.0001145674,2163475634.52,11,5.0,19.8099994659,0,2
2016-03-01,0.023506939,0.0238687918,0.0001607464,3011706318.19,10,5.0,20.5499992371,1,3
2016-03-02,0.0044924506,0.0040943087,2.6898e-06,51580814.14,1,1.0,17.7000007629,2,3
2016-03-03,0.0039195919,0.0034987407,1.12975e-05,217615932.43,3,2.0,17.0900001526,3,3
2016-03-04,0.0032535484,0.0033058923,0.0,0.0,0,,16.7000007629,4,3
2016-03-07,0.000798302,0.0008850142,5.83771e-05,1132559944.0,6,4.0,16.8600006104,0,3
2016-03-08,-0.0109178049,-0.0112401086,0.0001444945,2805540564.93,6,5.0,17.3500003815,1,3
2016-03-09,0.0049395717,0.0050523933,0.0,0.0,0,,18.6700000763,2,3
2016-03-10,0.0008024295,0.0001558049,0.0001743995,3365757372.03,5,5.0,18.3400001526,3,3
2016-03-11,0.016137122,0.0163955005,9.9959e-06,193067341.76,2,2.0,18.0499992371,4,3
2016-03-14,-0.0012822771,-0.0012609729,0.0001119757,2197666598.13,12,5.0,16.5,0,3
2016-03-15,-0.0016296387,-0.0018369417,8.38784e-05,1644110234.32,13,4.0,16.9200000763,1,3
2016-03-16,0.0057871998,0.0056003515,4.5488e-06,89016237.71,1,1.0,16.8400001526,2,3
2016-03-17,0.0063440964,0.0065952365,2.14665e-05,422512667.71,2,3.0,14.9899997711,3,3
2016-03-18,-0.0012217172,0.0044056437,3.1791e-05,629694543.86,6,3.0,14.4399995804,4,3
2016-03-21,0.0014188926,0.0009855773,8.21606e-05,1625391687.37,9,4.0,14.0200004578,0,3
2016-03-22,-0.0005374535,-0.0008773878,1.10927e-05,219759636.46,1,2.0,13.7899999619,1,3
2016-03-23,-0.006599486,-0.0063860316,3.86852e-05,765986851.7,3,3.0,14.1700000763,2,3
2016-03-24,-0.0004429486,-0.0003780703,0.0,0.0,0,,14.9399995804,3,3
2016-03-28,0.0005908349,0.0005452555,8.48584e-05,1668411547.8,8,4.0,14.7399997711,0,3
2016-03-29,0.0092500963,0.0088166518,0.0002358309,4639441879.54,14,5.0,15.2399997711,1,3
2016-03-30,0.0043877202,0.0043503153,3.46217e-05,687403724.31,4,3.0,13.8199996948,2,3
2016-03-31,-0.0024269488,-0.0020397592,6.72875e-05,1341836236.13,5,4.0,13.5600004196,3,3
2016-04-01,0.0068119593,0.0063309151,4.80718e-05,956313117.83,8,4.0,13.9499998093,4,4
2016-04-04,-0.0032379575,-0.0032083223,9.15066e-05,1832781115.77,4,5.0,13.1000003815,0,4
2016-04-05,-0.009987867,-0.0101444924,5.90751e-05,1179381841.67,2,4.0,14.1199998856,1,4
2016-04-06,0.0109211798,0.0105076193,1.8491e-06,36547229.82,1,1.0,15.4200000763,2,4
2016-04-07,-0.0119659008,-0.0119757865,0.0,0.0,0,,14.0900001526,3,4
2016-04-08,0.0026967544,0.0027865779,1.0284e-06,20302072.57,1,1.0,16.1599998474,4,4
2016-04-11,-0.0023471674,-0.0027397858,2.6959e-06,53365112.67,1,1.0,15.3599996567,0,4
2016-04-12,0.0093127824,0.0096621338,0.0,0.0,0,,16.2600002289,1,4
2016-04-13,0.0101010191,0.0100401371,5.3931e-06,107496042.85,2,1.0,14.8500003815,2,4
2016-04-14,4.80505e-05,0.0001729274,1.07214e-05,215859512.53,1,2.0,13.8400001526,3,4
2016-04-15,-0.0011056956,-0.0009842848,1.96667e-05,395978082.11,5,2.0,13.720000267,4,4
2016-04-18,0.0070266952,0.0065410253,9.2215e-06,185464460.25,3,2.0,13.6199998856,0,4
2016-04-19,0.0031542171,0.0030844852,1.00265e-05,203071164.27,2,2.0,13.3500003815,1,4
2016-04-20,0.0009528929,0.0007615449,1.19431e-05,242652822.52,2,2.0,13.2399997711,2,4
2016-04-21,-0.0053784143,-0.005194027,0.0,0.0,0,,13.279999733,3,4
2016-04-22,0.0,4.78597e-05,6.311e-05,1276551251.93,4,4.0,13.9499998093,4,4
2016-04-25,-0.0017227382,-0.0018120459,2.23538e-05,452158427.3,4,3.0,13.220000267,0,4
2016-04-26,0.0014860148,0.0018727516,1.17747e-05,237760499.16,1,2.0,14.0799999237,1,4
2016-04-27,0.0020582421,0.0016493528,7.50352e-05,1517402912.61,3,4.0,13.9600000381,2,4
2016-04-28,-0.009075754,-0.0092307685,0.0,0.0,0,,13.7700004578,3,4
2016-04-29,-0.0053988678,-0.0050630884,0.0,0.0,0,,15.220000267,4,4
2016-05-02,0.0079484291,0.0078099465,9.78963e-05,1955169412.08,5,5.0,15.6999998093,0,5
2016-05-03,-0.0087031666,-0.0086766382,0.0,0.0,0,,14.6800003052,1,5
2016-05-04,-0.005578236,-0.0059368893,0.0,0.0,0,,15.6000003815,2,5
2016-05-05,-0.0001950797,-0.0002390081,0.0,0.0,0,,16.0499992371,3,5
2016-05-06,0.003659072,0.0031746391,1.28481e-05,254908869.95,3,2.0,15.9099998474,4,5
2016-05-09,0.000826357,0.000753497,1.76956e-05,352369532.1,1,2.0,14.720000267,0,5
2016-05-10,0.0124338121,0.0124836434,0.0,0.0,0,,14.5699996948,1,5
2016-05-11,-0.0093547468,-0.0095615181,0.0,0.0,0,,13.6300001144,2,5
2016-05-12,0.0002905451,-0.0001694649,0.0001029855,2058504313.07,1,5.0,14.6899995804,3,5
2016-05-13,-0.0087141899,-0.008478289,1.40721e-05,281358853.8,3,2.0,14.4099998474,4,5
2016-05-16,0.0098652292,0.0097966525,9.0343e-05,1790587686.79,12,5.0,15.0399999619,0,5
2016-05-17,-0.0093335559,-0.0094112975,1.53408e-05,307052433.11,2,2.0,14.6800003052,1,5
2016-05-18,0.0002928853,0.0002051787,0.0,0.0,0,,15.5699996948,2,5
2016-05-19,-0.0034649685,-0.0037067077,0.0,0.0,0,,15.9499998093,3,5
2016-05-20,0.0063173779,0.0060195041,1.47671e-05,291881389.5,3,2.0,16.3299999237,4,5
2016-05-23,-0.0013625907,-0.002085459,5.24982e-05,1044217342.82,8,4.0,15.1999998093,0,5
2016-05-24,0.0129622743,0.0136813827,0.0001185193,2354200558.04,8,5.0,15.8199996948,1,5
2016-05-25,0.0067831034,0.0069747406,0.0,0.0,0,,14.4200000763,2,5
2016-05-26,0.0002866856,-0.0002104439,2.5463e-06,51580814.14,1,1.0,13.8999996185,3,5
2016-05-27,0.0042992699,0.0042868573,7.3539e-06,149013868.14,3,1.0,13.4300003052,4,5
2016-05-31,-0.001902631,-0.001005263,2.5271e-05,514272796.87,1,3.0,13.1199998856,1,5
2016-06-01,0.0020492182,0.0011350423,7.73137e-05,1570365320.8,4,4.0,14.1899995804,2,6
2016-06-02,0.0030437027,0.0028246781,2.1257e-06,43264247.15,1,1.0,14.1999998093,3,6
2016-06-03,-0.0029870792,-0.0029118147,5.35316e-05,1092856189.4,6,4.0,13.6300001144,4,6
2016-06-06,0.0050884884,0.0048972812,8.01436e-05,1631258608.14,5,4.0,13.470000267,0,6
2016-06-07,0.0015613275,0.0012894463,0.0001396153,2856216529.78,6,5.0,13.6499996185,1,6
2016-06-08,0.0032596488,0.0033095665,2.61279e-05,535353225.92,1,3.0,14.0500001907,2,6
2016-06-09,-0.0013655097,-0.0017177586,0.000128764,2646935677.5,1,5.0,14.0799999237,3,6
2016-06-10,-0.0094775297,-0.0091751812,5.47627e-05,1124191296.01,11,4.0,14.6400003433,4,6
2016-06-13,-0.0077117643,-0.0081151914,7.25605e-05,1475436241.05,11,4.0,17.0300006866,0,6
2016-06-14,-0.0019669161,-0.0017988851,0.000110535,2230271604.31,18,5.0,20.9699993134,1,6
2016-06-15,-0.0013939305,-0.0018407129,1.40323e-05,282573605.16,2,2.0,20.5,2,6
2016-06-16,0.0029843327,0.0031329907,5.2576e-06,105725840.8,2,1.0,20.1399993896,3,6
2016-06-17,-0.0088783937,-0.0032579654,1.7075e-05,344391370.19,1,2.0,19.3700008392,4,6
2016-06-20,0.006440063,0.0058081853,0.000104583,2090638363.24,10,5.0,19.4099998474,0,6
2016-06-21,0.0028385678,0.0027120616,0.0,0.0,0,,18.3700008392,1,6
2016-06-22,-0.0016311473,-0.0016515637,3.08923e-05,623285824.01,2,3.0,18.4799995422,2,6
2016-06-23,0.0130225439,0.0133640787,0.0,0.0,0,,21.1700000763,3,6
2016-06-24,-0.0359090752,-0.0359198,2.7151e-05,554029178.98,8,3.0,17.25,4,6
2016-06-27,-0.0179098568,-0.0180965022,4.71298e-05,927172232.93,4,4.0,25.7600002289,0,6
2016-06-28,0.0180360257,0.0177701651,5.191e-06,100292921.46,2,1.0,23.8500003815,1,6
2016-06-29,0.0170275924,0.0170326726,3.73008e-05,733664803.09,3,3.0,18.75,2,6
2016-06-30,0.0136455628,0.0135650447,7.19627e-05,1439527037.33,6,4.0,16.6399993896,3,6
2016-07-01,0.0021004509,0.0019486024,0.0002604967,5282027895.57,20,5.0,15.6300001144,4,7
2016-07-05,-0.0071931904,-0.0068474774,2.3938e-05,486404540.39,3,3.0,14.7700004578,1,7
2016-07-06,0.0059977927,0.0053529632,0.0,0.0,0,,15.5799999237,2,7
2016-07-07,-0.0006200748,-0.0008715778,3.51622e-05,713586924.17,1,3.0,14.9600000381,3,7
2016-07-08,0.0148904459,0.0152533493,2.69625e-05,546843140.39,2,3.0,14.7600002289,4,7
2016-07-11,0.0035269223,0.0034086155,2.60697e-05,536609138.89,2,3.0,13.1999998093,0,7
2016-07-12,0.0072633697,0.0070092932,2.5912e-06,53524081.3,1,1.0,13.5399999619,1,7
2016-07-13,-0.0001395617,0.0001347678,0.0,0.0,0,,13.5500001907,2,7
2016-07-14,0.0055834588,0.0052592041,1.13521e-05,236161585.1,2,2.0,13.0399999619,3,7
2016-07-15,-0.0013418161,-0.0009289473,1.89287e-05,395978082.11,5,2.0,12.8199996948,4,7
2016-07-18,0.0026873087,0.002382295,5.3826e-06,112450764.25,2,1.0,12.6700000763,0,7
2016-07-19,-0.0010165945,-0.0014351737,9.0573e-05,1897283271.76,4,5.0,12.4399995804,1,7
2016-07-20,0.0041629765,0.0042703002,1.15956e-05,242652822.52,2,2.0,11.970000267,2,7
2016-07-21,-0.0037771988,-0.0036125289,0.0,0.0,0,,11.7700004578,3,7
2016-07-22,0.0044851399,0.0045539647,1.3857e-06,29007472.71,1,1.0,12.7399997711,4,7
2016-07-25,-0.0027159436,-0.0030114751,8.77496e-05,1845188837.22,6,4.0,12.0200004578,0,7
2016-07-26,0.0004616022,0.0003227842,0.0,0.0,0,,12.8699998856,1,7
2016-07-27,-0.0010611106,-0.0011985421,7.24196e-05,1519396053.01,3,4.0,13.0500001907,2,7
2016-07-28,0.0011546277,0.001606209,0.0,0.0,0,,12.8299999237,3,7
2016-07-29,0.0016145723,0.0016313093,0.0,0.0,0,,12.720000267,4,7
2016-08-01,-0.0008290009,-0.0012697873,1.42543e-05,299572415.49,3,2.0,11.8699998856,0,8
2016-08-02,-0.0064072987,-0.0063616195,0.0,0.0,0,,12.4399995804,1,8
2016-08-03,0.0029227076,0.0031339433,0.0,0.0,0,,13.3699998856,2,8
2016-08-04,0.0010639791,0.0002125719,0.0,0.0,0,,12.8599996567,3,8
2016-08-05,0.0081788687,0.0086034964,2.65011e-05,555132020.92,4,3.0,12.4200000763,4,8
2016-08-08,-0.0005957908,-0.0009071656,1.46072e-05,308487150.26,1,2.0,11.3900003433,0,8
2016-08-09,0.0005961459,0.0003897939,0.0,0.0,0,,11.5,1,8
2016-08-10,-0.0024749899,-0.002864686,0.0,0.0,0,,11.6599998474,2,8
2016-08-11,0.0046406658,0.004734588,9.77141e-05,2058504313.07,1,5.0,12.0500001907,3,8
2016-08-12,-0.0008689101,-0.0007960464,4.5202e-06,95666973.08,1,1.0,11.6800003052,4,8
2016-08-15,0.0028837755,0.0027929092,8.94262e-05,1891005367.78,13,5.0,11.5500001907,0,8
2016-08-16,-0.0051576505,-0.005479077,1.51002e-05,320228307.02,2,2.0,11.8100004196,1,8
2016-08-17,0.0018810258,0.0018685896,0.0,0.0,0,,12.6400003433,2,8
2016-08-18,0.0022439232,0.0021996173,0.0,0.0,0,,12.1899995804,3,8
2016-08-19,-0.0014621554,-0.0014402714,1.37779e-05,291881389.5,3,2.0,11.4300003052,4,8
2016-08-22,-4.57331e-05,-0.0005633232,7.8252e-05,1655319982.72,10,4.0,11.3400001526,0,8
2016-08-23,0.0020134647,0.0019517694,3.642e-05,770383622.65,4,3.0,12.2700004578,1,8
2016-08-24,-0.0051148336,-0.0052402769,0.0,0.0,0,,12.3800001144,2,8
2016-08-25,-0.0006885892,-0.0013652276,1.00389e-05,211690488.55,2,2.0,13.4499998093,3,8
2016-08-26,-0.0018833425,-0.0015788166,8.00713e-05,1687295858.57,6,4.0,13.6300001144,4,8
2016-08-29,0.0049243286,0.0052280472,7.73424e-05,1626722236.93,10,4.0,13.6499996185,0,8
2016-08-30,-0.0016486564,-0.0019536805,5.3777e-05,1136646080.82,4,4.0,12.9399995804,1,8
2016-08-31,-0.0028440143,-0.0023758643,4.3059e-06,90859904.36,1,1.0,13.1199998856,2,8
2016-09-01,4.59771e-05,-4.13845e-05,6.91629e-05,1455286522.13,2,4.0,13.4200000763,3,9
2016-09-02,0.0045080074,0.0042010413,6.53319e-05,1374741170.1,6,4.0,13.4799995422,4,9
2016-09-06,0.00302241,0.0029816788,0.0001737007,3671557823.89,6,5.0,11.9799995422,1,9
2016-09-07,-9.13312e-05,-0.0001463852,9.6185e-06,203923380.28,1,2.0,12.0200004578,2,9
2016-09-08,-0.0022830008,-0.0022230136,0.0001501135,3182288903.43,2,5.0,11.9399995804,3,9
2016-09-09,-0.0239348124,-0.024522069,3.96952e-05,839585515.95,5,3.0,12.5100002289,4,9
2016-09-12,0.0143473255,0.0146770527,1.24823e-05,257691014.25,5,2.0,17.5,0,9
2016-09-13,-0.0143755231,-0.0148306743,2.29064e-05,479677866.19,2,3.0,15.1599998474,1,9
2016-09-14,-0.0003751903,-0.0005876767,1.10333e-05,227725404.54,3,2.0,17.8500003815,2,9
2016-09-15,0.0099929859,0.0101092734,1.05873e-05,218436148.47,3,2.0,18.1399993896,3,9
2016-09-16,-0.0088721835,-0.0037722947,4.43769e-05,924732839.49,11,3.0,16.2999992371,4,9
2016-09-19,0.0001875078,-1.86031e-05,1.12398e-05,232138517.69,1,2.0,15.3699998856,0,9
2016-09-20,4.68324e-05,0.0002991382,6.39745e-05,1321530732.99,5,4.0,15.529999733,1,9
2016-09-21,0.0112454745,0.0109171624,2.80169e-05,578777705.15,1,3.0,15.9200000763,2,9
2016-09-22,0.0063014795,0.0064997844,0.0,0.0,0,,13.3000001907,3,9
2016-09-23,-0.0054792671,-0.0057367745,9.7087e-06,204096661.44,1,2.0,12.0200004578,4,9
2016-09-26,-0.0081022267,-0.0085877628,2.39012e-05,499698864.11,4,3.0,12.2899999619,0,9
2016-09-27,0.0062079994,0.0064441701,5.7898e-06,120065827.35,3,1.0,14.5,1,9
2016-09-28,0.0049635479,0.005296554,1.7515e-06,36547229.82,1,1.0,13.1000003815,2,9
2016-09-29,-0.0090472984,-0.0093214115,3.32439e-05,697117573.27,2,3.0,12.3900003433,3,9
2016-09-30,0.0075461637,0.0079679692,0.0001003587,2085463169.06,13,5.0,14.0200004578,4,9
2016-10-03,-0.0024040881,-0.0032606955,9.31307e-05,1949868598.18,5,5.0,13.2899999619,0,10
2016-10-04,-0.0050978131,-0.0049555623,2.51351e-05,524985311.01,5,3.0,13.5699996948,1,10
2016-10-05,0.004425248,0.0042966907,4.50867e-05,936906571.41,3,3.0,13.6300001144,2,10
2016-10-06,0.0006956077,0.0004815598,0.0,0.0,0,,12.9899997711,3,10
2016-10-07,-0.0034294443,-0.0032534834,0.0,0.0,0,,12.8400001526,4,10
2016-10-10,0.0052083817,0.004605905,7.8893e-06,164215898.52,1,1.0,13.4799995422,0,10
2016-10-11,-0.0126295843,-0.0124464716,0.0,0.0,0,,13.3800001144,1,10
2016-10-12,0.0013119714,0.001146589,0.0,0.0,0,,15.3599996567,2,10
2016-10-13,-0.0032755238,-0.0030992637,1.16626e-05,241254749.3,1,2.0,15.9099998474,3,10
2016-10-14,0.0005164106,0.0002016045,8.32824e-05,1717154138.67,4,4.0,16.6900005341,4,10
2016-10-17,-0.0034721765,-0.003037994,4.62027e-05,953119897.24,9,4.0,16.1200008392,0,10
2016-10-18,0.0062623684,0.0061604033,8.2105e-06,168786074.08,3,1.0,16.2099990845,1,10
2016-10-19,0.0026671286,0.002191971,7.7839e-06,161020124.15,3,1.0,15.279999733,2,10
2016-10-20,-0.001866688,-0.001375724,1.1699e-05,242652822.52,2,2.0,14.4099998474,3,10
2016-10-21,0.0004675091,-8.41416e-05,1.00508e-05,208078710.23,3,2.0,13.75,4,10
2016-10-24,0.0042527511,0.0047498395,2.44716e-05,506863649.28,4,3.0,13.3400001526,0,10
2016-10-25,-0.0033505571,-0.0037977278,2.27077e-05,472330602.81,2,3.0,13.0200004578,1,10
2016-10-26,-0.0020077167,-0.0017404116,7.3292e-05,1519396053.01,3,4.0,13.4600000381,2,10
2016-10-27,-0.0026668256,-0.0029867267,0.0,0.0,0,,14.2399997711,3,10
2016-10-28,-0.0029554106,-0.0031082993,0.0,0.0,0,,15.3599996567,4,10
2016-10-31,4.70959e-05,-0.0001222764,3.13608e-05,645183730.03,5,3.0,16.1900005341,0,10
2016-11-01,-0.0072453941,-0.0067868835,0.0,0.0,0,,17.0599994659,1,11
2016-11-02,-0.0060186202,-0.0065255003,0.0,0.0,0,,18.5599994659,2,11
2016-11-03,-0.0045771273,-0.0044234008,0.0,0.0,0,,19.3199996948,3,11
2016-11-04,-0.0011016176,-0.0016661307,1.4781e-05,298708975.36,3,2.0,22.0799999237,4,11
2016-11-07,0.0220570164,0.022223544,0.0001280207,2584319789.75,5,5.0,22.5100002289,0,11
2016-11-08,0.0045039021,0.0037719745,0.0,0.0,0,,18.7099990845,1,11
2016-11-09,0.0106020469,0.0110770208,0.0,0.0,0,,18.7399997711,2,11
2016-11-10,0.0024955785,0.001950746,9.82831e-05,2058504313.07,1,5.0,14.3800001144,3,11
2016-11-11,-0.0023049973,-0.0013979503,4.5562e-06,95666973.08,1,1.0,14.7399997711,4,11
2016-11-14,0.0007855012,-0.0001155028,5.32737e-05,1116003905.48,6,4.0,14.1700000763,0,11
2016-11-15,0.0078027724,0.0074807974,4.64491e-05,973803311.43,10,4.0,14.4799995422,1,11
2016-11-16,-0.0018783382,-0.0015822634,0.0,0.0,0,,13.3699998856,2,11
2016-11-17,0.005140728,0.0046763696,0.0,0.0,0,,13.720000267,3,11
2016-11-18,-0.0022375701,-0.0023867984,0.0001564711,3316762167.44,5,5.0,13.3500003815,4,11
2016-11-21,0.0075514595,0.0074614006,8.47697e-05,1792867301.0,8,4.0,12.8500003815,0,11
2016-11-22,0.0019532498,0.0021654323,4.79855e-05,1022549741.32,5,4.0,12.4200000763,1,11
2016-11-23,0.0005439982,0.0008080244,0.0,0.0,0,,12.4099998474,2,11
2016-11-25,0.0037154841,0.0039143869,7.487e-06,159943347.95,3,1.0,12.4300003052,4,11
2016-11-28,-0.0046948742,-0.0052545356,4.54014e-05,973505621.62,7,3.0,12.3400001526,0,11
2016-11-29,0.0019503263,0.0013352931,3.5518e-06,75799708.45,2,1.0,13.1499996185,1,11
2016-11-30,-0.0023991615,-0.002653404,4.2491e-06,90859904.36,1,1.0,12.8999996185,2,11
2016-12-01,-0.0036754585,-0.003515529,6.83424e-05,1457867317.12,2,4.0,13.3299999237,3,12
2016-12-02,0.0005009125,0.0003970065,9.88757e-05,2101446841.66,11,5.0,14.0699996948,4,12
2016-12-05,0.0060087735,0.0058213053,6.0103e-05,1278034972.42,7,4.0,14.1199998856,0,12
2016-12-06,0.003167407,0.0034108884,0.0001088548,2328604285.4,3,5.0,12.1400003433,1,12
2016-12-07,0.0130807812,0.0131632414,0.0,0.0,0,,11.7899999619,2,12
2016-12-08,0.0024487434,0.002159343,0.0001600421,3479364064.59,4,5.0,12.220000267,3,12
2016-12-09,0.0060404204,0.0059389848,4.41566e-05,962328051.67,7,3.0,12.6400003433,4,12
2016-12-12,-0.001147828,-0.0011374349,9.188e-07,20143875.72,1,1.0,11.75,0,12
2016-12-13,0.0066740089,0.0065397748,2.63744e-05,577599016.11,3,3.0,12.6400003433,1,12
2016-12-14,-0.0082542574,-0.0081171719,1.03295e-05,227725404.54,3,2.0,12.720000267,2,12
2016-12-15,0.0041171979,0.003883228,8.6228e-06,188531226.59,2,2.0,13.1899995804,3,12
2016-12-16,-0.0078039076,-0.0017506226,6.37355e-05,1399264333.63,11,4.0,12.7899999619,4,12
2016-12-19,0.0021774152,0.0019751207,4.39829e-05,958074763.13,5,3.0,12.1999998093,0,12
2016-12-20,0.0038575583,0.0036375121,0.0,0.0,0,,11.7100000381,1,12
2016-12-21,-0.0027826398,-0.0024573615,0.0,0.0,0,,11.4499998093,2,12
2016-12-22,-0.001727419,-0.0018629737,4.274e-07,9340837.41,1,1.0,11.2700004578,3,12
2016-12-23,0.0014642019,0.0012517153,7.35524e-05,1604604381.43,7,4.0,11.4300003052,4,12
2016-12-27,0.0024810489,0.0022483727,6.4356e-06,140604393.01,2,1.0,11.4399995804,1,12
2016-12-28,-0.0082645085,-0.0083565292,1.21768e-05,266694607.37,2,2.0,11.9899997711,2,12
2016-12-29,-0.000222762,-0.0002933047,3.20943e-05,697117573.27,2,3.0,12.9499998093,3,12
2016-12-30,-0.0036550359,-0.0046370502,7.07289e-05,1535956446.67,12,4.0,13.3699998856,4,12
2017-01-03,0.0076500099,0.0084865753,8.52682e-05,1844925124.08,5,4.0,14.0399999619,1,1
2017-01-04,0.0059491933,0.0057222738,2.65875e-05,579666736.96,4,3.0,12.8500003815,2,1
2017-01-05,-0.0007944564,-0.0007706705,3.25364e-05,713586924.17,1,3.0,11.8500003815,3,1
2017-01-06,0.0035777952,0.0035169592,8.56097e-05,1876096008.46,5,4.0,11.6700000763,4,1
2017-01-09,-0.003300911,-0.0035485943,7.05697e-05,1552036153.83,2,4.0,11.3199996948,0,1
2017-01-10,0.0,0.0,2.48803e-05,545383681.13,3,3.0,11.5600004196,1,1
2017-01-11,0.0028261034,0.0028296383,0.0,0.0,0,,11.4899997711,2,1
2017-01-12,-0.0025099397,-0.002144809,1.0975e-05,241254749.3,1,2.0,11.2600002289,3,1
2017-01-13,0.0022955206,0.0018498402,5.40359e-05,1184851467.81,3,4.0,11.5399999619,4,1
2017-01-17,-0.0035234664,-0.0029675027,1.91164e-05,420128836.39,4,2.0,11.2299995422,1,1
2017-01-18,0.0022099448,0.0017637541,4.1032e-06,89860951.5,1,1.0,11.8699998856,2,1
2017-01-19,-0.0037045042,-0.0036093084,0.0,0.0,0,,12.4799995422,3,1
2017-01-20,0.0036740375,0.0033662372,1.12069e-05,245063237.64,2,2.0,12.779999733,4,1
2017-01-23,-0.0026021504,-0.0026901248,1.02892e-05,225822766.84,2,2.0,11.5399999619,0,1
2017-01-24,0.0064117278,0.0065645936,0.0002856061,6252013663.33,6,5.0,11.7700004578,1,1
2017-01-25,0.0086555412,0.0080260905,6.89672e-05,1519396053.01,3,4.0,11.0699996948,2,1
2017-01-26,-0.0010454567,-0.0007353844,0.0,0.0,0,,10.8100004196,3,1
2017-01-27,-0.0015697929,-0.0008664639,0.0,0.0,0,,10.6300001144,4,1
2017-01-30,-0.0062016778,-0.0060095435,1.82269e-05,403967560.3,4,2.0,10.5799999237,0,1
2017-01-31,-8.79115e-05,-0.0008899054,4.286e-07,9441189.82,1,1.0,11.8800001144,1,1
2017-02-01,0.0003955361,0.0002983635,0.0,0.0,0,,11.9899997711,2,2
2017-02-02,0.0006590333,0.0005703094,0.0,0.0,0,,11.8100004196,3,2
2017-02-03,0.0068928833,0.0072647581,0.0,0.0,0,,11.9300003052,4,2
2017-02-06,-0.0017877547,-0.002115357,1.3856e-05,307589984.13,1,2.0,10.970000267,0,2
2017-02-07,4.37241e-05,0.0002268292,2.84899e-05,631320119.87,1,3.0,11.3699998856,1,2
2017-02-08,0.0013104003,0.0006933224,0.0,0.0,0,,11.2899999619,2,2
2017-02-09,0.0059326495,0.0057525464,6.33e-08,1404464.49,1,1.0,11.4499998093,3,2
2017-02-10,0.0039461768,0.0035660501,2.02199e-05,451330743.57,3,2.0,10.8800001144,4,2
2017-02-13,0.0054425718,0.0052458451,4.50594e-05,1009742893.47,3,3.0,10.8500003815,0,2
2017-02-14,0.0039953287,0.0040073352,1.99491e-05,449476112.67,3,2.0,11.0699996948,1,2
2017-02-15,0.0052203733,0.0049923089,1.44004e-05,325753373.6,4,2.0,10.7399997711,2,2
2017-02-16,-0.0008513407,-0.000864118,9.05265e-05,2058504313.07,1,5.0,11.970000267,3,2
2017-02-17,0.0015763255,0.0016785565,3.97774e-05,903736968.76,7,3.0,11.7600002289,4,2
2017-02-21,0.0059552051,0.0060480662,3.95663e-05,900357364.29,3,3.0,11.4899997711,1,2
2017-02-22,-0.0008880152,-0.0010822001,4.0039e-06,91653137.64,1,1.0,11.5699996948,2,2
2017-02-23,0.0006771782,0.0004189867,2.0372e-06,46592266.16,1,1.0,11.7399997711,3,2
2017-02-24,0.0012688337,0.0014933642,2.16242e-05,494898231.25,3,3.0,11.7100000381,4,2
2017-02-27,0.0015628753,0.0010179831,1.59651e-05,365846841.42,3,2.0,11.470000267,0,2
2017-02-28,-0.0026991666,-0.0025783764,5.22345e-05,1198846007.17,5,4.0,12.0900001526,1,2
2017-03-01,0.0139975369,0.0136738547,6.77411e-05,1550544419.57,3,4.0,12.9200000763,2,3
2017-03-02,-0.0062974164,-0.0058598805,0.0,0.0,0,,12.5399999619,3,3
2017-03-03,0.0006295123,0.0005038773,0.0001149454,2651043298.72,11,5.0,11.8100004196,4,3
2017-03-06,-0.0029779023,-0.0032772408,0.0001022944,2360751921.3,9,5.0,10.9600000381,0,3
2017-03-07,-0.0029868609,-0.0029133738,2.91653e-05,671072821.5,5,3.0,11.2399997711,1,3
2017-03-08,-0.0018565504,-0.0022842152,2.6837e-05,615656209.81,1,3.0,11.4499998093,2,3
2017-03-09,0.0012681901,0.0007998954,0.00012523,2867513650.63,1,5.0,11.8599996567,3,3
2017-03-10,0.0035041874,0.0032686702,3.3874e-05,776628809.78,4,3.0,12.3000001907,4,3
