date,spy_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2021-06-25,0.0035520565,3.09463e-05,1273374164.07,8,3,15.970000267,4,6
2021-06-28,0.00201593,2.46137e-05,1016396704.69,7,3,15.6199998856,0,6
2021-06-29,0.0005380752,5.08541e-05,2104200956.38,5,4,15.7600002289,1,6
2021-06-30,0.0008416772,8.65336e-05,3582448235.95,6,4,16.0200004578,2,6
2021-07-01,0.0055365956,2.30172e-05,953704478.98,5,3,15.8299999237,3,7
2021-07-02,0.0076435393,0.0001741906,7257432342.25,17,5,15.4799995422,4,7
2021-07-06,-0.0018214713,4.48765e-05,1884016146.9,5,3,15.0699996948,1,7
2021-07-07,0.0035340559,2.25313e-05,944191838.12,3,3,16.4400005341,2,7
2021-07-09,0.0106747782,4.2979e-06,179272541.45,2,1,19.0,4,7
2021-07-12,0.0035819195,7.46546e-05,3147170249.07,6,4,16.1800003052,0,7
2021-07-13,-0.0034089647,1.66896e-05,706094056.09,4,2,16.1700000763,1,7
2021-07-14,0.0014922149,9.4863e-06,399974979.1,1,2,17.1200008392,2,7
2021-07-15,-0.0034155288,8.9679e-06,378678069.46,3,2,16.3299999237,3,7
2021-07-16,-0.0078435967,8.96e-07,37703849.06,1,1,17.0100002289,4,7
2021-07-19,-0.0147679213,5.98597e-05,2499250375.16,8,4,18.4500007629,0,7
2021-07-20,0.0143304147,7.47206e-05,3073649983.27,6,4,22.5,1,7
2021-07-23,0.0102879968,1.2915e-06,54437357.12,1,1,17.6900005341,4,7
2021-07-26,0.0024548497,0.0001639306,6980866829.09,5,5,17.2000007629,0,7
2021-07-27,-0.0045575695,7.9633e-06,339945908.29,3,1,17.5799999237,1,7
2021-07-28,-0.0004100663,5.74112e-05,2439646929.96,4,4,19.3600006104,2,7
2021-08-02,-0.0020980443,2.98307e-05,1266188697.46,3,3,18.2399997711,0,8
2021-08-03,0.0081354638,1.338e-07,5669196.05,1,1,19.4599990845,1,8
2021-08-06,0.0016524367,1.18792e-05,507961273.55,1,2,17.2800006866,4,8
2021-08-09,-0.0008135446,8.54827e-05,3661319341.01,5,4,16.1499996185,0,8
2021-08-10,0.0012439504,1.23982e-05,530597898.44,1,2,16.7199993134,1,8
2021-08-11,0.0024848787,3.28e-08,1404464.49,1,1,16.7900009155,2,8
2021-08-12,0.0029969502,7.39837e-05,3178041746.5,1,4,16.1700000763,3,8
2021-08-13,0.001819838,1.32184e-05,569511334.44,2,2,15.5900001526,4,8
2021-08-16,0.002354655,8.98061e-05,3876310361.44,11,5,15.4499998093,0,8
2021-08-17,-0.0065552334,7.4595e-05,3227335211.46,10,4,16.1200008392,1,8
2021-08-19,0.0015483234,3.0646e-06,130280336.56,1,1,21.5699996948,3,8
2021-08-20,0.0079570775,4.8235e-06,205366742.8,2,1,21.6700000763,4,8
2021-08-23,0.0087965187,2.27754e-05,977412826.95,5,3,18.5599994659,0,8
2021-08-24,0.0015874244,3.48897e-05,1510473822.29,6,3,17.1499996185,1,8
2021-08-26,-0.0059031741,5.4515e-06,236880058.21,1,1,16.7900009155,3,8
2021-08-27,0.008940954,6.63713e-05,2866977528.04,10,4,18.8400001526,4,8
2021-08-30,0.0043975813,0.0001844784,8039981540.16,18,5,16.3899993896,0,8
2021-08-31,-0.0014815767,3.54428e-05,1551470321.4,8,3,16.1900005341,1,8
2021-09-01,0.0005314692,4.5609e-05,1993525108.7,2,3,16.4799995422,2,9
2021-09-03,-0.0002427588,9.3365e-06,409564696.77,2,2,16.4099998474,4,9
2021-09-07,-0.0035755168,7.26205e-05,3184856180.93,6,4,16.4099998474,1,9
2021-09-08,-0.0012182426,3.31353e-05,1447993127.44,4,3,18.1399993896,2,9
2021-09-09,-0.004280217,9.61777e-05,4197783446.47,2,5,17.9599990845,3,9
2021-09-10,-0.0078845571,8.41121e-05,3655454710.86,5,4,18.7999992371,4,9
2021-09-13,0.0025592316,2.56447e-05,1105712068.86,4,3,20.9500007629,0,9
2021-09-14,-0.0053965095,2.55989e-05,1106563450.16,6,3,19.3700008392,1,9
2021-09-15,0.0083526383,8.3969e-06,361011898.34,4,1,19.4599990845,2,9
2021-09-16,-0.001585227,1.84193e-05,798528304.33,3,2,18.1800003052,3,9
2021-09-17,-0.0129034134,5.14305e-05,2226122394.86,11,4,18.6900005341,4,9
2021-09-20,-0.0166741854,8.39835e-05,3588244703.91,14,4,20.8099994659,0,9
2021-09-21,-0.0009446218,2.01509e-05,846601853.03,4,2,25.7099990845,1,9
2021-09-22,0.009754815,6.7268e-06,282348428.8,1,1,24.3600006104,2,9
2021-09-23,0.0121500194,2.12453e-05,900439446.66,3,2,20.8700008392,3,9
2021-09-24,0.0016472111,5.8245e-06,249859608.41,3,1,18.6299991608,4,9
2021-09-27,-0.0028609155,4.65501e-05,2000192349.42,12,4,17.75,0,9
2021-09-28,-0.020151846,4.66648e-05,1999383101.84,3,4,18.7600002289,1,9
2021-09-29,0.0016831389,3.19339e-05,1340653628.13,5,3,23.25,2,9
2021-09-30,-0.0122223441,8.51891e-05,3582448235.95,6,4,22.5599994659,3,9
2021-10-01,0.0118841763,2.84468e-05,1181646588.32,7,3,23.1399993896,4,10
2021-10-04,-0.0128960384,3.15081e-05,1324365014.23,4,3,21.1000003815,0,10
2021-10-05,0.0104049816,7.3406e-06,304565768.89,3,1,22.9599990845,1,10
2021-10-06,0.0041560558,6.8742e-06,288179635.42,2,1,21.2999992371,2,10
2021-10-08,-0.0018237776,6.5802e-06,279398768.15,2,1,19.5400009155,4,10
2021-10-11,-0.0072397182,4.67019e-05,1979365442.2,6,4,18.7700004578,0,10
2021-10-12,-0.0024615411,1.62633e-05,684294711.55,3,2,20.0,1,10
2021-10-13,0.0035976144,6.9148e-06,290232191.96,3,1,19.8500003815,2,10
2021-10-14,0.0168206431,1.05503e-05,444416643.44,1,2,18.6399993896,3,10
2021-10-15,0.0076158082,2.57107e-05,1101243835.39,6,3,16.8600006104,4,10
2021-10-18,0.0029605206,6.36202e-05,2745740152.7,12,4,16.2999992371,0,10
2021-10-19,0.0077148688,3.508e-07,15182752.2,1,1,16.3099994659,1,10
2021-10-20,0.0039277227,8.7954e-06,383653866.73,3,2,15.6999998093,2,10
2021-10-22,-0.0010361807,1.30047e-05,570980065.46,4,2,15.0100002289,4,10
2021-10-25,0.0053628017,0.0001826576,8011370648.25,9,5,15.4300003052,0,10
2021-10-26,0.000900019,2.28158e-05,1006067830.74,2,3,15.2399997711,1,10
2021-10-27,-0.0044301892,5.5277e-05,2439646929.96,4,4,15.9799995422,2,10
2021-11-01,0.0017202146,9.19985e-05,4089645875.84,9,5,16.2600002289,0,11
2021-11-02,0.0040430948,2.9875e-06,133034702.45,1,1,16.4099998474,1,11
2021-11-08,0.000853721,6.05343e-05,2745331955.05,5,4,16.4799995422,0,11
2021-11-09,-0.0033053714,1.11909e-05,507961273.55,1,2,17.2199993134,1,11
2021-11-11,0.0003235277,7.08177e-05,3178041746.5,1,4,18.7299995422,3,11
2021-11-12,0.0075468445,1.1645e-05,522755233.86,2,2,17.6599998474,4,11
2021-11-15,0.0003424223,7.00705e-05,3169268699.15,12,4,16.2900009155,0,11
2021-11-16,0.003957825,7.33725e-05,3319750971.24,8,4,16.4899997711,1,11
2021-11-18,0.0033964119,3.1945e-06,144755929.52,1,1,17.1100006104,3,11
2021-11-19,-0.0017882535,7.707e-06,350419373.14,3,1,17.5900001526,4,11
2021-11-22,-0.0028151747,7.8577e-05,3566335010.07,8,4,17.9099998474,0,11
2021-11-23,0.0013259942,1.19396e-05,540369370.28,4,2,19.1700000763,1,11
2021-11-26,-0.0223031722,2.11021e-05,958876414.02,4,2,18.5799999237,4,11
2021-11-29,0.0122666076,5.332e-06,236880058.21,1,1,28.6200008392,0,11
2021-11-30,-0.0194576161,6.90733e-05,3106313987.34,14,4,22.9599990845,1,11
2021-12-01,-0.0111072034,4.52085e-05,1993525108.7,2,3,27.1900005341,2,12
2021-12-03,-0.0087013129,2.29761e-05,1017252926.7,5,3,27.9500007629,4,12
2021-12-06,0.011843313,6.87399e-05,3016933178.0,11,4,30.6700000763,0,12
2021-12-07,0.0206848232,2.21359e-05,983029194.49,2,3,27.1800003052,1,12
2021-12-08,0.0026479675,2.19447e-05,994695948.63,2,3,21.8899993896,2,12
2021-12-09,-0.0067515398,0.0001025555,4660889471.56,2,5,19.8999996185,3,12
2021-12-10,0.0094134965,8.64464e-05,3902246034.09,8,4,21.5799999237,4,12
2021-12-14,-0.0068800436,2.63081e-05,1188123372.69,7,3,20.3099994659,1,12
2021-12-15,0.0156250453,1.43443e-05,643360327.13,5,2,21.8899993896,2,12
2021-12-16,-0.0088185165,3.51701e-05,1602067381.25,5,3,19.2900009155,3,12
2021-12-17,-0.0141065857,3.90267e-05,1762069917.6,13,3,20.5699996948,4,12
2021-12-20,-0.0106334055,8.0468e-05,3581907098.06,14,4,21.5699996948,0,12
2021-12-21,0.0177589924,4.36153e-05,1920819469.12,4,3,22.8700008392,1,12
2021-12-23,0.006222078,2.858e-06,129384429.42,2,1,18.6299991608,3,12
2021-12-27,0.0141521538,6.23241e-05,2838988845.92,10,4,17.9599990845,0,12
2021-12-28,-0.0008171953,1.43083e-05,660996323.59,3,2,17.6800003052,1,12
2021-12-30,-0.002764529,3.05472e-05,1411829760.68,4,3,16.9500007629,3,12
2021-12-31,-0.0025201869,6.60473e-05,3044133634.47,7,4,17.3299999237,4,12
2022-01-03,0.0057899614,5.95512e-05,2737808643.77,8,4,17.2199993134,0,1
2022-01-04,-0.0003349389,5.36058e-05,2478747655.67,8,4,16.6000003815,1,1
2022-01-05,-0.0192021425,2.09774e-05,969675500.12,4,2,16.9099998474,2,1
2022-01-06,-0.0009394134,3.1571e-06,143133403.03,1,1,19.7299995422,3,1
2022-01-07,-0.0039535113,4.02348e-05,1822415855.42,4,3,19.6100006104,4,1
2022-01-10,-0.0012443661,1.43634e-05,648013909.48,1,2,18.7600002289,0,1
2022-01-14,0.0004090208,4.47018e-05,2009993528.05,7,3,20.3099994659,4,1
2022-01-18,-0.0177096122,5.58044e-05,2510244271.06,13,4,19.1900005341,1,1
2022-01-20,-0.0110680686,1.33955e-05,585748873.93,3,2,23.8500003815,3,1
2022-01-21,-0.0196306413,5.201e-06,224909252.14,4,1,25.5900001526,4,1
2022-01-24,0.0042467357,7.25286e-05,3074818664.48,8,4,28.8500003815,0,1
2022-01-25,-0.0122089741,0.0001588461,6762808934.66,5,5,29.8999996185,1,1
2022-01-26,-0.0025087954,5.80111e-05,2439646929.96,4,4,31.1599998474,2,1
2022-01-31,0.0180110674,0.0001032798,4418189769.09,7,5,27.6599998474,0,1
2022-02-01,0.0067569259,1.47149e-05,640823552.0,3,2,24.8299999237,1,2
2022-02-07,-0.0032092766,8.88738e-05,3859985608.82,6,5,23.2199993134,0,2
2022-02-08,0.0082278598,8.1979e-06,354911520.15,1,1,22.8600006104,1,2
2022-02-09,0.0146361069,3.22e-08,1404464.49,1,1,21.4400005341,2,2
2022-02-10,-0.0179656447,7.17587e-05,3178041746.5,1,4,19.9599990845,3,2
2022-02-14,-0.003269315,5.29763e-05,2258625197.68,1,4,27.3600006104,0,2
2022-02-15,0.0161268673,7.88848e-05,3352226181.49,11,4,28.3299999237,1,2
2022-02-18,-0.0064750528,2.80495e-05,1186647897.57,8,3,28.1100006104,4,2
2022-02-22,-0.0107316481,5.2225e-05,2195099416.84,4,4,27.75,1,2
2022-02-24,0.0150491181,5.7998e-06,236880058.21,1,1,31.0200004578,3,2
2022-02-25,0.022064003,3.09587e-05,1283471671.63,6,3,30.3199996948,4,2
2022-02-28,-0.0025585268,0.0001027834,4355168340.53,11,5,27.5900001526,0,2
2022-03-01,-0.0152302724,9.42515e-05,3983433297.2,12,5,30.1499996185,1,3
2022-03-02,0.0183962125,4.2328e-06,176171282.43,1,1,33.3199996948,2,3
2022-03-04,-0.0081246198,3.7545e-05,1583456028.83,6,3,30.4799995422,4,3
2022-03-07,-0.0294791873,7.40246e-05,3096611087.08,13,4,31.9799995422,0,3
2022-03-08,-0.0075817007,0.0001641142,6662872143.47,10,5,36.4500007629,1,3
2022-03-10,-0.0045155534,0.0001313849,5435580612.75,5,5,32.4500007629,3,3
2022-03-11,-0.0127150595,1.16853e-05,481253517.94,2,2,30.2299995422,4,3
2022-03-14,-0.0073083231,2.87196e-05,1167765411.82,10,3,30.75,0,3
2022-03-15,0.0219904399,7.6351e-05,3081815021.77,17,4,31.7700004578,1,3
2022-03-16,0.022174206,1.0384e-05,428355455.14,4,2,29.8299999237,2,3
2022-03-18,0.007821846,9.48302e-05,4048649605.85,16,5,25.6700000763,4,3
2022-03-21,-0.0002923926,6.38522e-05,2747406485.67,8,4,23.8700008392,0,3
2022-03-22,0.0117013918,5.1003e-05,2193896137.5,6,4,23.5300006866,1,3
2022-03-23,-0.0128784194,7.008e-06,304975654.8,1,1,22.9400005341,2,3
2022-03-24,0.0150743637,3.20484e-05,1376733623.28,3,3,23.5699996948,3,3
2022-03-25,0.0048835984,2.24454e-05,978744261.63,9,3,21.6700000763,4,3
2022-03-28,0.0071130381,6.3954e-05,2802363681.59,11,4,20.8099994659,0,3
2022-03-29,0.0123708278,5.47869e-05,2417750562.17,2,4,19.6299991608,1,3
2022-03-30,-0.0061747929,3.72904e-05,1665986232.82,6,3,18.8999996185,2,3
2022-03-31,-0.0153913176,7.94107e-05,3525850111.44,4,4,19.3299999237,3,3
2022-04-01,0.0028341129,0.0001661943,7265479426.38,19,5,20.5599994659,4,4
2022-04-04,0.0085665774,6.7453e-05,2957187499.12,5,4,19.6299991608,0,4
2022-04-05,-0.0126313248,1.15061e-05,508757212.61,3,2,18.5699996948,1,4
2022-04-06,-0.0099993565,1.25775e-05,549104210.16,3,2,21.0300006866,2,4
2022-04-08,-0.0026739348,4.1025e-06,178207838.32,2,1,21.5499992371,4,4
2022-04-11,-0.0170922845,7.41524e-05,3212491509.46,6,4,21.1599998474,0,4
2022-04-12,-0.0037052301,1.14426e-05,487252266.47,1,2,24.3700008392,1,4
2022-04-13,0.0114535785,2.5338e-06,107496042.85,2,1,24.2600002289,2,4
2022-04-14,-0.0124517585,1.03568e-05,444416643.44,1,2,21.8199996948,3,4
2022-04-18,0.0004111393,6.51389e-05,2760338072.04,10,4,22.7000007629,0,4
2022-04-19,0.0161426749,1.8978e-06,80454588.83,2,1,22.1700000763,1,4
2022-04-20,-0.0007415448,8.1505e-06,351108600.75,2,1,21.3700008392,2,4
2022-04-22,-0.0274391387,5.6107e-06,237908153.28,3,1,22.6800003052,4,4
2022-04-25,0.0057975804,0.0001365878,5632719704.69,8,5,28.2099990845,0,4
2022-04-26,-0.0289608256,1.16854e-05,484686965.76,5,2,27.0200004578,1,4
2022-04-27,0.002811783,6.31847e-05,2544867665.14,4,4,33.5200004578,2,4
2022-05-02,0.0060194441,1.422e-07,5669196.05,1,1,33.4000015259,0,5
2022-05-09,-0.032017268,7.32009e-05,2914559850.2,5,4,30.1900005341,0,5
2022-05-10,0.0023105279,1.31797e-05,507961273.55,1,2,34.75,1,5
2022-05-12,-0.0010439304,8.73962e-05,3322498189.52,1,4,32.5600013733,3,5
2022-05-13,0.0239078477,2.27517e-05,864038687.08,3,3,31.7700004578,4,5
2022-05-16,-0.0040575647,4.49198e-05,1746695843.69,9,3,28.8700008392,0,5
2022-05-17,0.0205703993,0.0001209666,4684670242.25,10,5,27.4699993134,1,5
2022-05-20,0.0004365363,4.314e-06,162628932.25,1,1,29.3500003815,4,5
2022-05-23,0.01871008,6.18718e-05,2333464540.73,7,4,29.4300003052,0,5
2022-05-24,-0.0076337768,1.286e-05,494084751.42,5,2,28.4799995422,1,5
2022-05-25,0.008834904,4.6207e-06,176171282.43,1,1,29.4500007629,2,5
2022-05-26,0.0199813839,7.3716e-06,283538251.49,1,1,28.3700008392,3,5
2022-05-27,0.0245491408,7.60725e-05,2984493562.8,10,4,27.5,4,5
2022-05-31,-0.0056109836,0.0001351628,5432916320.58,13,5,25.7199993134,1,5
2022-06-01,-0.0080885293,5.51058e-05,2202571303.65,3,4,26.1900005341,2,6
2022-06-02,0.0190434786,1.37822e-05,546416856.44,1,2,25.6900005341,3,6
2022-06-03,-0.0164115237,2.64355e-05,1068034676.38,4,3,24.7199993134,4,6
2022-06-06,0.0030447702,6.05434e-05,2405905023.02,11,4,24.7900009155,0,6
2022-06-07,0.0095922232,1.35616e-05,540560127.79,3,2,25.0699996948,1,6
2022-06-08,-0.0108721536,2.81156e-05,1131424353.16,2,3,24.0200004578,2,6
2022-06-09,-0.0237828869,0.000123796,4927615656.53,2,5,23.9599990845,3,6
2022-06-10,-0.0289956521,0.0001184136,4601274226.13,8,5,26.0900001526,4,6
2022-06-13,-0.0379681587,3.52133e-05,1328631235.17,10,3,27.75,0,6
2022-06-14,-0.0030133464,9.86548e-05,3581010091.22,17,5,34.0200004578,1,6
2022-06-15,0.0142563382,1.69955e-05,615050844.58,4,2,32.6899986267,2,6
2022-06-16,-0.0330960388,2.3865e-05,875963060.59,3,3,29.6200008392,3,6
2022-06-17,-0.0021546667,3.2116e-06,113978410.19,2,1,32.9500007629,4,6
2022-06-21,0.0251736247,6.09322e-05,2157832985.68,3,4,31.1299991608,1,6
2022-06-22,-0.0018129753,2.0432e-06,74180198.09,1,1,30.1900005341,2,6
2022-06-23,0.0098025662,2.26004e-05,819025054.46,1,3,28.9500007629,3,6
2022-06-24,0.0317938663,9.9733e-06,364967932.45,3,2,29.0499992371,4,6
2022-06-27,-0.0038197044,5.56359e-05,2100703854.08,13,4,27.2299995422,0,6
2022-06-28,-0.0204328534,4.28027e-05,1609971539.87,2,3,26.9500007629,1,6
2022-06-29,-0.00081439,3.14809e-05,1159922664.97,2,3,28.3600006104,2,6
2022-06-30,-0.0081243003,0.0001089916,4012552749.71,7,5,28.1599998474,3,6
2022-07-01,0.0105765149,3.38482e-05,1236007054.29,7,3,28.7099990845,4,7
2022-07-05,0.0018885774,2.77376e-05,1023581835.85,5,3,26.7000007629,1,7
2022-07-06,0.0033773394,1.3825e-05,511138250.8,3,2,27.5400009155,2,7
2022-07-07,0.0149771435,4.085e-06,151540839.81,1,1,26.7299995422,3,7
2022-07-11,-0.0114235786,3.28573e-05,1236141490.73,3,3,24.6399993896,0,7
2022-07-12,-0.0088489299,2.41329e-05,897544906.86,4,3,26.1700000763,1,7
2022-07-14,-0.0024284849,1.21197e-05,444416643.44,1,2,26.8199996948,3,7
2022-07-15,0.019105081,4.0332e-05,1475347184.12,8,3,26.3999996185,4,7
2022-07-18,-0.0082569331,0.0001469083,5476582862.39,15,5,24.2299995422,0,7
2022-07-19,0.0270191818,1.2388e-05,457999781.97,4,2,25.2999992371,1,7
2022-07-20,0.0063731615,9.247e-06,351108600.75,2,2,24.5,2,7
2022-07-22,-0.0092780966,1.553e-06,59948776.93,1,1,23.1100006104,4,7
2022-07-25,0.0012149409,9.1827e-05,3511741232.95,4,5,23.0300006866,0,7
2022-07-26,-0.0118310099,6.29711e-05,2411128349.68,5,4,23.3600006104,1,7
2022-07-27,0.0259663678,6.72597e-05,2544867665.14,4,4,24.6900005341,2,7
2022-07-29,0.0145787249,2.32823e-05,915129953.73,1,3,22.3299999237,4,7
2022-08-01,-0.00296124,0.000103283,4118806858.2,6,5,21.3299999237,0,8
2022-08-02,-0.0065973453,1.426e-07,5669196.05,1,1,22.8400001526,1,8
2022-08-08,-0.001160933,7.28238e-05,2914559850.2,5,4,21.1499996185,0,8
2022-08-09,-0.0039710021,6.0976e-06,243753667.39,1,1,21.2900009155,1,8
2022-08-11,0.0,8.17624e-05,3323902654.01,2,4,19.7399997711,3,8
2022-08-12,0.0169290127,9.6827e-06,393632063.45,1,2,20.2000007629,4,8
2022-08-15,0.0041207662,9.59258e-05,3965710973.49,10,5,19.5300006866,0,8
2022-08-16,0.0019587438,0.000171043,7100298798.44,12,5,19.9500007629,1,8
2022-08-19,-0.0134380327,9.4134e-06,389883255.2,3,2,19.5599994659,4,8
2022-08-22,-0.0208224955,3.23787e-05,1323038250.71,5,3,20.6000003815,0,8
2022-08-23,-0.0024192573,4.80002e-05,1920510484.07,6,4,23.7999992371,1,8
2022-08-24,0.0032011818,4.4138e-06,176171282.43,1,1,24.1100006104,2,8
2022-08-25,0.014117524,7.0811e-06,283538251.49,1,1,22.8199996948,3,8
2022-08-26,-0.0338490426,2.9839e-05,1211665637.51,5,3,21.7800006866,4,8
2022-08-29,-0.0066122047,0.0001897378,7443839519.45,14,5,25.5599994659,0,8
2022-08-30,-0.010977854,0.0001031695,4020807640.62,13,5,26.2099990845,1,8
2022-09-01,0.0031378632,6.94949e-05,2658297671.06,3,4,25.8700008392,3,9
2022-09-02,-0.0105444303,2.70333e-05,1037316450.35,3,3,25.5599994659,4,9
2022-09-06,-0.0037731504,5.9912e-05,2274688316.83,4,4,25.4699993134,1,9
2022-09-07,0.0179649627,5.5816e-06,211119291.78,2,1,26.9099998474,2,9
2022-09-08,0.0065362917,0.0001549527,5966200914.82,3,5,24.6399993896,3,9
2022-09-09,0.0155352444,0.0001141539,4424040470.19,7,5,23.6100006104,4,9
2022-09-12,0.0107476514,2.01063e-05,791326201.19,4,2,22.7900009155,0,9
2022-09-13,-0.0434824806,2.4981e-05,993746351.61,5,3,23.8700008392,1,9
2022-09-14,0.0038158229,2.24e-06,85233807.68,2,1,27.2700004578,2,9
2022-09-15,-0.0113532968,2.99123e-05,1142516727.88,5,3,26.1599998474,3,9
2022-09-16,-0.0116887051,3.50261e-05,1322652094.35,4,3,26.2700004578,4,9
2022-09-19,0.0077549286,9.248e-05,3451403054.09,11,5,26.2999992371,0,9
2022-09-20,-0.0114785526,2.39103e-05,899264611.67,6,3,25.7600002289,1,9
2022-09-21,-0.0174437808,9.0392e-06,336062648.25,2,2,27.1599998474,2,9
2022-09-22,-0.0083998339,2.24208e-05,819025054.46,1,3,27.9899997711,3,9
2022-09-23,-0.0167548207,4.728e-07,17124868.59,1,1,27.3500003815,4,9
2022-09-26,-0.0098926879,7.85983e-05,2799352632.44,13,4,29.9200000763,0,9
2022-09-27,-0.0025527509,0.0001098076,3872212731.78,5,5,32.2599983215,1,9
2022-09-28,0.0196763548,5.8826e-06,206910826.92,2,1,32.5999984741,2,9
2022-09-29,-0.0208889706,3.60073e-05,1291425620.02,4,3,30.1800003052,3,9
2022-09-30,-0.0154635347,0.0001213112,4260022718.94,9,5,31.8400001526,4,9
2022-10-03,0.0264012343,0.0001059824,3664178341.78,12,5,31.6200008392,0,10
2022-10-04,0.0309866515,1.90607e-05,676394321.47,3,2,30.1000003815,1,10
2022-10-05,-0.00232824,9.886e-06,361687411.28,2,2,29.0699996948,2,10
2022-10-06,-0.0103157977,5.8856e-06,214827221.24,1,1,28.5499992371,3,10
2022-10-07,-0.0278938996,1.23409e-05,445805703.22,3,2,30.5200004578,4,10
2022-10-10,-0.0076353247,4.12987e-05,1450266062.3,3,3,31.3600006104,0,10
2022-10-11,-0.0063329783,2.75726e-05,960858628.57,4,3,32.4500007629,1,10
2022-10-12,-0.0032984645,3.1043e-06,107496042.85,2,1,33.6300010681,2,10
2022-10-14,-0.0227887431,2.82227e-05,999769030.05,6,3,31.9400005341,4,10
2022-10-17,0.0256969558,0.000109403,3787207359.22,20,5,32.0200004578,0,10
2022-10-18,0.0117496251,4.6388e-05,1647078672.44,10,4,31.3700008392,1,10
2022-10-20,-0.0083853361,9.8435e-06,351108600.75,2,2,30.7600002289,3,10
2022-10-21,0.0243014827,8.8611e-06,313417818.02,4,2,29.9799995422,4,10
2022-10-24,0.012236465,0.000207189,7506385650.47,11,5,29.6900005341,0,10
2022-10-25,0.0159685866,2.4696e-05,905676068.04,3,3,29.8500003815,1,10
2022-10-26,-0.0075340962,7.1789e-05,2674755776.89,5,4,28.4599990845,2,10
2022-10-31,-0.0072232729,0.0001077867,4058756996.06,6,5,25.75,0,10
2022-11-01,-0.0043758641,3.04786e-05,1139396500.92,3,3,25.8799991608,1,11
2022-11-04,0.0143931328,1.821e-07,6541380.06,1,1,25.2999992371,4,11
2022-11-07,0.00956558,9.0182e-05,3285245215.68,6,5,24.5499992371,0,11
2022-11-08,0.0053954145,1.49316e-05,549147322.75,1,2,24.3500003815,1,11
2022-11-10,0.0549541531,0.0001026154,3716130252.97,2,5,26.0900001526,3,11
2022-11-14,-0.008506724,1.24689e-05,480977231.48,2,2,22.5200004578,0,11
2022-11-15,0.0085290422,0.0001058757,4049312516.95,10,5,23.7299995422,1,11
2022-11-18,0.0045404033,4.37152e-05,1668202714.05,10,3,23.9300003052,4,11
2022-11-21,-0.0036360944,9.73983e-05,3733665457.78,6,5,23.1200008392,0,11
2022-11-22,0.0134569999,3.86435e-05,1475971697.82,5,3,22.3600006104,1,11
2022-11-23,0.0063016243,1.18762e-05,459709533.92,2,2,21.2900009155,2,11
2022-11-25,-0.0002237137,4.6638e-05,1816668162.46,5,4,20.3500003815,4,11
2022-11-28,-0.0159570082,7.38523e-05,2876090206.77,12,4,20.5,0,11
2022-11-29,-0.0017175436,3.1922e-06,122331441.52,1,1,22.2099990845,1,11
2022-12-01,-0.0007358413,7.23347e-05,2854447311.83,3,4,20.5799999237,3,12
2022-12-02,-0.001153717,0.0001741358,6866630546.94,11,5,19.8400001526,4,12
2022-12-05,-0.0179892538,0.0001740413,6854984819.93,13,5,19.0599994659,0,12
2022-12-06,-0.0144147997,3.2491e-05,1256705076.34,5,3,20.75,1,12
2022-12-08,0.0078339265,0.0001586694,6038352649.13,2,5,22.6800003052,3,12
2022-12-09,-0.0074701987,0.0001080238,4143177531.87,8,5,22.2900009155,4,12
2022-12-13,0.0075698431,2.95343e-05,1140515992.9,6,3,25.0,1,12
2022-12-14,-0.0063935302,1.00288e-05,390209462.48,3,2,22.5499992371,2,12
2022-12-15,-0.0244616654,5.95444e-05,2301996398.41,7,4,21.1399993896,3,12
2022-12-16,-0.0163232189,1.48332e-05,559428272.47,4,2,22.8299999237,4,12
2022-12-19,-0.0084796621,9.42331e-05,3495943260.75,13,5,22.6200008392,0,12
2022-12-20,0.0013684005,6.4234e-05,2362800003.84,4,4,22.4200000763,1,12
2022-12-21,0.0149524421,1.3089e-06,48211862.04,2,1,21.4799995422,2,12
2022-12-22,-0.0142661357,3.5175e-06,131502955.05,2,1,20.0699996948,3,12
2022-12-23,0.0057522653,8.0091e-06,295153479.85,1,1,21.9699993134,4,12
2022-12-27,-0.0039435109,5.09289e-05,1887630864.4,3,4,20.8700008392,1,12
2022-12-28,-0.0124278718,9.6236e-06,355284210.12,1,2,21.6499996185,2,12
2022-12-29,0.0180003152,3.18144e-05,1159922664.97,2,3,22.1399993896,3,12
2022-12-30,-0.0026340751,7.79803e-05,2894264802.39,7,4,21.4400005341,4,12
2023-01-03,-0.0042098825,0.0001068633,3955818913.26,10,5,21.6700000763,1,1
2023-01-04,0.007720189,1.92191e-05,708449712.56,3,2,22.8999996185,2,1
2023-01-05,-0.0114133958,3.03021e-05,1125611791.16,2,3,22.0100002289,3,1
2023-01-06,0.0229321039,5.76326e-05,2116402971.04,5,4,22.4599990845,4,1
2023-01-10,0.0070128431,2.42401e-05,910050806.33,2,3,21.9699993134,1,1
2023-01-13,0.0038795057,1.77041e-05,680262941.37,4,2,18.8299999237,4,1
2023-01-17,-0.0018318971,6.59935e-05,2545571878.47,15,4,18.3500003815,1,1
2023-01-18,-0.0157880156,4.68784e-05,1804930540.15,2,4,19.3600006104,2,1
2023-01-19,-0.0072798173,3.4276e-06,129888111.75,1,1,20.3400001526,3,1
2023-01-20,0.0186290396,1.65882e-05,624025047.79,3,2,20.5200004578,4,1
2023-01-23,0.0119985853,0.0001168739,4478546460.23,7,5,19.8500003815,0,1
