quarter,sector,role,flow_bn,level_bn,reval_bn,series_code
2023:Q2,Interval funds and tender offer funds,holder,-0.422,54.194,1.878,FU463064105.Q
2023:Q2,Hedge funds (domestic),holder,-24.336,607.465,46.589,FU623064105.Q
2023:Q2,Private debt funds,holder,1.793,109.985,0.89,FU443064100.Q
2023:Q2,Security brokers and dealers,holder,25.692,107.845,6.058,FU663064105.Q
2023:Q2,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2023:Q2,Rest of the world,holder,40.507,12214.724,825.143,FU263064105.Q
2023:Q3,All sectors,total,42.978,69548.214,-2578.479,FU893064105.Q
2023:Q3,Nonfinancial corporate business,issuer,-104.524,46927.839,-1901.068,FU103164105.Q
2023:Q3,Domestic financial sectors,issuer,109.397,13698.121,-307.899,FU793164105.Q
2023:Q3,U.S.-chartered depository institutions,issuer_detail,0.917,82.768,0.904,FU763164105.Q
2023:Q3,Property-casualty insurance companies,issuer_detail,-2.599,1102.664,26.811,FU513164105.Q
2023:Q3,"Life insurance companies, general accounts",issuer_detail,-5.678,237.214,19.019,FU543164175.Q
2023:Q3,Closed-end funds,issuer_detail,-0.348,237.053,-11.202,FU554090005.Q
2023:Q3,Exchange-traded funds,issuer_detail,108.856,7134.461,-274.045,FU564090005.Q
2023:Q3,Government-sponsored enterprises,issuer_detail,0.0,243.057,4.962,FU403164105.Q
2023:Q3,Mortgage real estate investment trusts,issuer_detail,-2.346,60.951,0.323,FU643164105.Q
2023:Q3,Business development companies,issuer_detail,9.932,152.138,1.68,FU453164105.Q
2023:Q3,Interval funds and tender offer funds,issuer_detail,3.808,123.813,0.973,FU463164105.Q
2023:Q3,Security brokers and dealers,issuer_detail,4.254,92.215,-5.624,FU663164105.Q
2023:Q3,Holding companies,issuer_detail,-6.617,2168.186,-90.385,FU733164105.Q
2023:Q3,Other financial business,issuer_detail,-0.782,2063.601,18.685,FU503164105.Q
2023:Q3,Rest of the world,issuer,38.105,8922.254,-369.512,FU263164105.Q
2023:Q3,Households and nonprofit organizations,holder,222.137,27618.822,-1119.971,FU153064105.Q
2023:Q3,Nonfinancial corporate business,holder,-21.216,2640.743,-100.772,FU103064103.Q
2023:Q3,Federal government,holder,0.0,240.4,4.549,FU313064105.Q
2023:Q3,State and local governments,holder,0.345,127.627,-4.828,FU213064103.Q
2023:Q3,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2023:Q3,U.S.-chartered depository institutions,holder,1.167,54.208,-1.645,FU763064103.Q
2023:Q3,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2023:Q3,Property-casualty insurance companies,holder,-26.36,557.117,-21.755,FU513064105.Q
2023:Q3,Life insurance companies,holder,-7.259,655.682,-24.718,FU543064105.Q
2023:Q3,"Private pension funds, including 403(b) plans",holder,-63.607,3077.276,-119.12,FU573064105.Q
2023:Q3,Federal government pension funds,holder,5.721,474.013,-16.852,FU343064105.Q
2023:Q3,State and local government employee defined benefit pension funds,holder,-21.184,3027.279,-74.992,FU223064145.Q
2023:Q3,Mutual funds,holder,-73.973,12605.474,-550.23,FU653064100.Q
2023:Q3,Closed-end funds,holder,-0.01,95.482,-5.526,FU553064103.Q
2023:Q3,Exchange-traded funds,holder,72.406,5608.241,-230.392,FU563064100.Q
2023:Q3,Business development companies,holder,0.796,29.904,0.055,FU453064103.Q
2023:Q3,Interval funds and tender offer funds,holder,0.358,56.259,1.707,FU463064105.Q
2023:Q3,Hedge funds (domestic),holder,13.33,598.598,-22.197,FU623064105.Q
2023:Q3,Private debt funds,holder,7.487,117.68,0.208,FU443064100.Q
2023:Q3,Security brokers and dealers,holder,-19.244,84.661,-3.94,FU663064105.Q
2023:Q3,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2023:Q3,Rest of the world,holder,-47.916,11878.748,-288.06,FU263064105.Q
2023:Q4,All sectors,total,-8.824,76767.801,7228.411,FU893064105.Q
2023:Q4,Nonfinancial corporate business,issuer,-294.782,51751.514,5118.457,FU103164105.Q
2023:Q4,Domestic financial sectors,issuer,263.85,15434.636,1472.665,FU793164105.Q
2023:Q4,U.S.-chartered depository institutions,issuer_detail,0.687,98.743,15.288,FU763164105.Q
2023:Q4,Property-casualty insurance companies,issuer_detail,-2.796,1153.421,53.553,FU513164105.Q
2023:Q4,"Life insurance companies, general accounts",issuer_detail,-5.722,255.013,23.521,FU543164175.Q
2023:Q4,Closed-end funds,issuer_detail,-0.96,250.271,14.178,FU554090005.Q
2023:Q4,Exchange-traded funds,issuer_detail,269.636,8085.698,681.601,FU564090005.Q
2023:Q4,Government-sponsored enterprises,issuer_detail,0.0,258.904,15.847,FU403164105.Q
2023:Q4,Mortgage real estate investment trusts,issuer_detail,1.335,66.24,3.954,FU643164105.Q
2023:Q4,Business development companies,issuer_detail,9.559,162.505,0.808,FU453164105.Q
2023:Q4,Interval funds and tender offer funds,issuer_detail,4.499,131.738,3.426,FU463164105.Q
2023:Q4,Security brokers and dealers,issuer_detail,-0.017,105.347,13.149,FU663164105.Q
2023:Q4,Holding companies,issuer_detail,-11.414,2626.572,469.8,FU733164105.Q
2023:Q4,Other financial business,issuer_detail,-0.957,2240.184,177.54,FU503164105.Q
2023:Q4,Rest of the world,issuer,22.108,9581.651,637.289,FU263164105.Q
2023:Q4,Households and nonprofit organizations,holder,138.501,30370.239,2612.916,FU153064105.Q
2023:Q4,Nonfinancial corporate business,holder,-23.599,2913.842,296.698,FU103064103.Q
2023:Q4,Federal government,holder,0.0,255.208,14.808,FU313064105.Q
2023:Q4,State and local governments,holder,-8.107,134.43,14.91,FU213064103.Q
2023:Q4,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2023:Q4,U.S.-chartered depository institutions,holder,0.388,59.717,5.121,FU763064103.Q
2023:Q4,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2023:Q4,Property-casualty insurance companies,holder,-19.146,596.349,58.378,FU513064105.Q
2023:Q4,Life insurance companies,holder,-28.44,695.948,68.706,FU543064105.Q
2023:Q4,"Private pension funds, including 403(b) plans",holder,-26.574,3410.205,359.503,FU573064105.Q
2023:Q4,Federal government pension funds,holder,3.012,534.457,57.432,FU343064105.Q
2023:Q4,State and local government employee defined benefit pension funds,holder,-54.139,3223.029,249.889,FU223064145.Q
2023:Q4,Mutual funds,holder,-125.903,13882.105,1402.534,FU653064100.Q
2023:Q4,Closed-end funds,holder,-0.05,99.77,4.338,FU553064103.Q
2023:Q4,Exchange-traded funds,holder,211.351,6433.413,613.821,FU563064100.Q
2023:Q4,Business development companies,holder,0.206,30.309,0.199,FU453064103.Q
2023:Q4,Interval funds and tender offer funds,holder,2.957,60.612,1.396,FU463064105.Q
2023:Q4,Hedge funds (domestic),holder,-45.608,622.921,69.931,FU623064105.Q
2023:Q4,Private debt funds,holder,9.78,128.243,0.783,FU443064100.Q
2023:Q4,Security brokers and dealers,holder,21.552,116.104,9.891,FU663064105.Q
2023:Q4,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2023:Q4,Rest of the world,holder,-65.005,13200.9,1387.157,FU263064105.Q
2024:Q1,All sectors,total,96.3,83576.208,6712.107,FU893064105.Q
2024:Q1,Nonfinancial corporate business,issuer,-159.078,56650.78,5058.344,FU103164105.Q
2024:Q1,Domestic financial sectors,issuer,191.883,16825.144,1198.625,FU793164105.Q
2024:Q1,U.S.-chartered depository institutions,issuer_detail,-16.541,97.62,15.418,FU763164105.Q
2024:Q1,Property-casualty insurance companies,issuer_detail,-4.73,1364.548,215.857,FU513164105.Q
2024:Q1,"Life insurance companies, general accounts",issuer_detail,-11.177,278.695,34.859,FU543164175.Q
2024:Q1,Closed-end funds,issuer_detail,0.071,255.509,5.167,FU554090005.Q
2024:Q1,Exchange-traded funds,issuer_detail,226.474,8842.771,530.599,FU564090005.Q
2024:Q1,Government-sponsored enterprises,issuer_detail,0.0,275.616,16.712,FU403164105.Q
2024:Q1,Mortgage real estate investment trusts,issuer_detail,-0.032,64.993,-1.215,FU643164105.Q
2024:Q1,Business development companies,issuer_detail,15.419,179.035,1.111,FU453164105.Q
2024:Q1,Interval funds and tender offer funds,issuer_detail,5.974,142.14,4.428,FU463164105.Q
2024:Q1,Security brokers and dealers,issuer_detail,-5.775,118.799,19.227,FU663164105.Q
2024:Q1,Holding companies,issuer_detail,-16.434,2882.929,272.791,FU733164105.Q
2024:Q1,Other financial business,issuer_detail,-1.366,2322.489,83.671,FU503164105.Q
2024:Q1,Rest of the world,issuer,63.495,10100.284,455.138,FU263164105.Q
2024:Q1,Households and nonprofit organizations,holder,377.72,32855.102,2107.143,FU153064105.Q
2024:Q1,Nonfinancial corporate business,holder,-76.194,3141.341,303.693,FU103064103.Q
2024:Q1,Federal government,holder,0.0,270.995,15.787,FU313064105.Q
2024:Q1,State and local governments,holder,-12.249,135.165,12.984,FU213064103.Q
2024:Q1,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2024:Q1,U.S.-chartered depository institutions,holder,10.929,75.819,5.173,FU763064103.Q
2024:Q1,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2024:Q1,Property-casualty insurance companies,holder,-48.736,599.463,51.85,FU513064105.Q
2024:Q1,Life insurance companies,holder,-15.962,740.496,60.51,FU543064105.Q
2024:Q1,"Private pension funds, including 403(b) plans",holder,-78.856,3966.523,635.174,FU573064105.Q
2024:Q1,Federal government pension funds,holder,2.562,585.631,48.612,FU343064105.Q
2024:Q1,State and local government employee defined benefit pension funds,holder,-48.164,3395.836,220.971,FU223064145.Q
2024:Q1,Mutual funds,holder,-123.037,14994.58,1235.512,FU653064100.Q
2024:Q1,Closed-end funds,holder,0.0,104.205,4.435,FU553064103.Q
2024:Q1,Exchange-traded funds,holder,180.517,7148.856,534.926,FU563064100.Q
2024:Q1,Business development companies,holder,1.27,31.698,0.119,FU453064103.Q
2024:Q1,Interval funds and tender offer funds,holder,0.529,65.5,4.359,FU463064105.Q
2024:Q1,Hedge funds (domestic),holder,-6.803,676.281,60.163,FU623064105.Q
2024:Q1,Private debt funds,holder,0.972,129.719,0.504,FU443064100.Q
2024:Q1,Security brokers and dealers,holder,-10.521,116.797,11.214,FU663064105.Q
2024:Q1,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2024:Q1,Rest of the world,holder,-57.677,14542.201,1398.978,FU263064105.Q
2024:Q2,All sectors,total,104.152,85511.741,1831.381,FU893064105.Q
2024:Q2,Nonfinancial corporate business,issuer,-125.873,58193.424,1668.517,FU103164105.Q
2024:Q2,Domestic financial sectors,issuer,167.846,17185.237,192.247,FU793164105.Q
2024:Q2,U.S.-chartered depository institutions,issuer_detail,0.685,91.894,-6.411,FU763164105.Q
2024:Q2,Property-casualty insurance companies,issuer_detail,-4.136,1310.481,-49.931,FU513164105.Q
2024:Q2,"Life insurance companies, general accounts",issuer_detail,-5.058,265.758,-7.879,FU543164175.Q
2024:Q2,Closed-end funds,issuer_detail,-0.264,252.908,-2.337,FU554090005.Q
2024:Q2,Exchange-traded funds,issuer_detail,197.305,9143.098,103.022,FU564090005.Q
2024:Q2,Government-sponsored enterprises,issuer_detail,0.0,292.139,16.523,FU403164105.Q
2024:Q2,Mortgage real estate investment trusts,issuer_detail,-0.628,63.195,-1.17,FU643164105.Q
2024:Q2,Business development companies,issuer_detail,16.784,195.673,-0.146,FU453164105.Q
2024:Q2,Interval funds and tender offer funds,issuer_detail,5.974,150.913,2.799,FU463164105.Q
2024:Q2,Security brokers and dealers,issuer_detail,-7.974,128.303,17.478,FU663164105.Q
2024:Q2,Holding companies,issuer_detail,-32.095,2894.433,43.599,FU733164105.Q
2024:Q2,Other financial business,issuer_detail,-2.747,2396.442,76.7,FU503164105.Q
2024:Q2,Rest of the world,issuer,62.179,10133.08,-29.383,FU263164105.Q
2024:Q2,Households and nonprofit organizations,holder,389.122,33741.266,497.042,FU153064105.Q
2024:Q2,Nonfinancial corporate business,holder,-79.183,3185.393,123.235,FU103064103.Q
2024:Q2,Federal government,holder,0.0,287.849,16.854,FU313064105.Q
2024:Q2,State and local governments,holder,-1.281,137.786,3.902,FU213064103.Q
2024:Q2,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2024:Q2,U.S.-chartered depository institutions,holder,0.412,75.046,-1.185,FU763064103.Q
2024:Q2,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2024:Q2,Property-casualty insurance companies,holder,-62.232,550.207,12.976,FU513064105.Q
2024:Q2,Life insurance companies,holder,8.47,764.994,16.028,FU543064105.Q
2024:Q2,"Private pension funds, including 403(b) plans",holder,-78.856,4002.177,114.51,FU573064105.Q
2024:Q2,Federal government pension funds,holder,3.025,601.743,13.087,FU343064105.Q
2024:Q2,State and local government employee defined benefit pension funds,holder,-60.37,3375.476,40.01,FU223064145.Q
2024:Q2,Mutual funds,holder,-103.568,15149.634,258.622,FU653064100.Q
2024:Q2,Closed-end funds,holder,-0.061,102.843,-1.301,FU553064103.Q
2024:Q2,Exchange-traded funds,holder,125.532,7380.913,106.525,FU563064100.Q
2024:Q2,Business development companies,holder,0.024,31.562,-0.16,FU453064103.Q
2024:Q2,Interval funds and tender offer funds,holder,0.32,68.666,2.846,FU463064105.Q
2024:Q2,Hedge funds (domestic),holder,-24.61,671.195,19.524,FU623064105.Q
2024:Q2,Private debt funds,holder,6.521,135.585,-0.655,FU443064100.Q
2024:Q2,Security brokers and dealers,holder,11.156,131.325,3.372,FU663064105.Q
2024:Q2,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2024:Q2,Rest of the world,holder,-30.269,15118.081,606.149,FU263064105.Q
2024:Q3,All sectors,total,277.895,90896.753,5107.117,FU893064105.Q
2024:Q3,Nonfinancial corporate business,issuer,-87.235,61380.061,3273.872,FU103164105.Q
2024:Q3,Domestic financial sectors,issuer,304.807,18688.814,1198.77,FU793164105.Q
2024:Q3,U.S.-chartered depository institutions,issuer_detail,0.822,98.856,6.14,FU763164105.Q
2024:Q3,Property-casualty insurance companies,issuer_detail,-3.158,1483.331,176.008,FU513164105.Q
2024:Q3,"Life insurance companies, general accounts",issuer_detail,-5.867,295.481,35.59,FU543164175.Q
2024:Q3,Closed-end funds,issuer_detail,-0.463,260.612,8.167,FU554090005.Q
2024:Q3,Exchange-traded funds,issuer_detail,299.589,9968.601,525.914,FU564090005.Q
2024:Q3,Government-sponsored enterprises,issuer_detail,-0.075,309.765,17.701,FU403164105.Q
2024:Q3,Mortgage real estate investment trusts,issuer_detail,2.843,70.358,4.32,FU643164105.Q
2024:Q3,Business development companies,issuer_detail,14.466,210.27,0.131,FU453164105.Q
2024:Q3,Interval funds and tender offer funds,issuer_detail,6.254,161.123,3.956,FU463164105.Q
2024:Q3,Security brokers and dealers,issuer_detail,13.309,138.618,-2.994,FU663164105.Q
2024:Q3,Holding companies,issuer_detail,-21.943,3053.521,181.031,FU733164105.Q
2024:Q3,Other financial business,issuer_detail,-0.97,2638.278,242.806,FU503164105.Q
2024:Q3,Rest of the world,issuer,60.323,10827.878,634.475,FU263164105.Q
2024:Q3,Households and nonprofit organizations,holder,295.855,36245.908,2208.787,FU153064105.Q
2024:Q3,Nonfinancial corporate business,holder,-83.563,3278.004,176.174,FU103064103.Q
2024:Q3,Federal government,holder,0.0,305.8,17.951,FU313064105.Q
2024:Q3,State and local governments,holder,-1.552,144.235,8.001,FU213064103.Q
2024:Q3,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2024:Q3,U.S.-chartered depository institutions,holder,0.769,82.017,6.202,FU763064103.Q
2024:Q3,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2024:Q3,Property-casualty insurance companies,holder,-38.084,545.129,33.006,FU513064105.Q
2024:Q3,Life insurance companies,holder,-4.829,806.054,45.889,FU543064105.Q
2024:Q3,"Private pension funds, including 403(b) plans",holder,-78.856,4155.716,232.395,FU573064105.Q
2024:Q3,Federal government pension funds,holder,-4.465,635.459,38.181,FU343064105.Q
2024:Q3,State and local government employee defined benefit pension funds,holder,-60.201,3487.613,172.338,FU223064145.Q
2024:Q3,Mutual funds,holder,-141.401,15905.702,897.469,FU653064100.Q
2024:Q3,Closed-end funds,holder,-0.185,107.841,5.183,FU553064103.Q
2024:Q3,Exchange-traded funds,holder,191.861,8030.639,457.865,FU563064100.Q
2024:Q3,Business development companies,holder,0.868,32.418,-0.012,FU453064103.Q
2024:Q3,Interval funds and tender offer funds,holder,3.712,74.472,2.094,FU463064105.Q
2024:Q3,Hedge funds (domestic),holder,3.213,713.383,38.975,FU623064105.Q
2024:Q3,Private debt funds,holder,13.017,148.55,-0.052,FU443064100.Q
2024:Q3,Security brokers and dealers,holder,17.402,156.353,7.626,FU663064105.Q
2024:Q3,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2024:Q3,Rest of the world,holder,164.334,16041.46,759.045,FU263064105.Q
2024:Q4,All sectors,total,426.648,92360.33,1036.929,FU893064105.Q
2024:Q4,Nonfinancial corporate business,issuer,-24.842,62768.04,1412.821,FU103164105.Q
2024:Q4,Domestic financial sectors,issuer,411.954,19417.151,316.383,FU793164105.Q
2024:Q4,U.S.-chartered depository institutions,issuer_detail,2.491,105.779,4.432,FU763164105.Q
2024:Q4,Property-casualty insurance companies,issuer_detail,3.808,1462.397,-24.742,FU513164105.Q
2024:Q4,"Life insurance companies, general accounts",issuer_detail,-12.013,288.74,5.272,FU543164175.Q
2024:Q4,Closed-end funds,issuer_detail,-0.832,251.133,-8.647,FU554090005.Q
2024:Q4,Exchange-traded funds,issuer_detail,421.475,10305.396,-84.68,FU564090005.Q
2024:Q4,Government-sponsored enterprises,issuer_detail,0.0,330.714,20.949,FU403164105.Q
2024:Q4,Mortgage real estate investment trusts,issuer_detail,-0.726,64.622,-5.01,FU643164105.Q
2024:Q4,Business development companies,issuer_detail,15.05,225.357,0.037,FU453164105.Q
2024:Q4,Interval funds and tender offer funds,issuer_detail,7.822,171.731,2.786,FU463164105.Q
2024:Q4,Security brokers and dealers,issuer_detail,-3.773,169.647,34.802,FU663164105.Q
2024:Q4,Holding companies,issuer_detail,-22.098,3409.773,378.35,FU733164105.Q
2024:Q4,Other financial business,issuer_detail,0.75,2631.862,-7.166,FU503164105.Q
2024:Q4,Rest of the world,issuer,39.536,10175.139,-692.275,FU263164105.Q
2024:Q4,Households and nonprofit organizations,holder,342.168,36999.3,411.224,FU153064105.Q
2024:Q4,Nonfinancial corporate business,holder,-85.291,3260.492,67.779,FU103064103.Q
2024:Q4,Federal government,holder,0.0,322.975,17.175,FU313064105.Q
2024:Q4,State and local governments,holder,-6.879,140.777,3.421,FU213064103.Q
2024:Q4,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2024:Q4,U.S.-chartered depository institutions,holder,-0.412,79.844,-1.761,FU763064103.Q
2024:Q4,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2024:Q4,Property-casualty insurance companies,holder,-5.147,545.945,5.963,FU513064105.Q
2024:Q4,Life insurance companies,holder,-14.338,800.533,8.817,FU543064105.Q
2024:Q4,"Private pension funds, including 403(b) plans",holder,-78.856,4192.553,115.693,FU573064105.Q
2024:Q4,Federal government pension funds,holder,7.482,650.72,7.779,FU343064105.Q
2024:Q4,State and local government employee defined benefit pension funds,holder,-45.754,3434.521,-7.338,FU223064145.Q
2024:Q4,Mutual funds,holder,-146.614,15646.125,-112.963,FU653064100.Q
2024:Q4,Closed-end funds,holder,0.083,104.086,-3.838,FU553064103.Q
2024:Q4,Exchange-traded funds,holder,342.442,8352.9,-20.181,FU563064100.Q
2024:Q4,Business development companies,holder,1.419,34.126,0.289,FU453064103.Q
2024:Q4,Interval funds and tender offer funds,holder,4.164,82.608,3.972,FU463064105.Q
2024:Q4,Hedge funds (domestic),holder,26.861,757.162,16.918,FU623064105.Q
2024:Q4,Private debt funds,holder,-0.15,149.724,1.324,FU443064100.Q
2024:Q4,Security brokers and dealers,holder,-16.849,143.212,3.708,FU663064105.Q
2024:Q4,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2024:Q4,Rest of the world,holder,102.319,16662.727,518.948,FU263064105.Q
2025:Q1,All sectors,total,209.243,89638.467,-2931.106,FU893064105.Q
2025:Q1,Nonfinancial corporate business,issuer,-81.039,59428.546,-3258.455,FU103164105.Q
2025:Q1,Domestic financial sectors,issuer,271.486,19632.949,-55.688,FU793164105.Q
2025:Q1,U.S.-chartered depository institutions,issuer_detail,-3.335,97.009,-5.435,FU763164105.Q
2025:Q1,Property-casualty insurance companies,issuer_detail,-5.257,1688.836,231.696,FU513164105.Q
2025:Q1,"Life insurance companies, general accounts",issuer_detail,-8.98,291.38,11.62,FU543164175.Q
2025:Q1,Closed-end funds,issuer_detail,-0.118,248.096,-2.919,FU554090005.Q
2025:Q1,Exchange-traded funds,issuer_detail,298.511,10369.126,-234.781,FU564090005.Q
2025:Q1,Government-sponsored enterprises,issuer_detail,0.0,352.46,21.746,FU403164105.Q
2025:Q1,Mortgage real estate investment trusts,issuer_detail,1.31,69.105,3.173,FU643164105.Q
2025:Q1,Business development companies,issuer_detail,22.259,246.087,-1.529,FU453164105.Q
2025:Q1,Interval funds and tender offer funds,issuer_detail,16.044,189.628,1.853,FU463164105.Q
2025:Q1,Security brokers and dealers,issuer_detail,0.229,164.045,-5.831,FU663164105.Q
2025:Q1,Holding companies,issuer_detail,-41.893,3288.115,-79.765,FU733164105.Q
2025:Q1,Other financial business,issuer_detail,-7.284,2629.062,4.484,FU503164105.Q
2025:Q1,Rest of the world,issuer,18.796,10576.972,383.037,FU263164105.Q
2025:Q1,Households and nonprofit organizations,holder,197.328,36522.174,-674.454,FU153064105.Q
2025:Q1,Nonfinancial corporate business,holder,-38.148,3077.324,-145.02,FU103064103.Q
2025:Q1,Federal government,holder,0.025,340.175,17.175,FU313064105.Q
2025:Q1,State and local governments,holder,8.803,142.29,-7.29,FU213064103.Q
2025:Q1,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2025:Q1,U.S.-chartered depository institutions,holder,0.117,81.21,1.249,FU763064103.Q
2025:Q1,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2025:Q1,Property-casualty insurance companies,holder,9.759,538.065,-17.639,FU513064105.Q
2025:Q1,Life insurance companies,holder,8.157,782.825,-25.865,FU543064105.Q
2025:Q1,"Private pension funds, including 403(b) plans",holder,23.183,3733.977,-481.759,FU573064105.Q
2025:Q1,Federal government pension funds,holder,-27.007,599.579,-24.134,FU343064105.Q
2025:Q1,State and local government employee defined benefit pension funds,holder,40.066,3384.451,-90.136,FU223064145.Q
2025:Q1,Mutual funds,holder,-191.74,14991.816,-462.569,FU653064100.Q
2025:Q1,Closed-end funds,holder,-0.002,102.669,-1.415,FU553064103.Q
2025:Q1,Exchange-traded funds,holder,181.965,8249.22,-285.645,FU563064100.Q
2025:Q1,Business development companies,holder,0.891,35.033,0.016,FU453064103.Q
2025:Q1,Interval funds and tender offer funds,holder,13.101,97.161,1.452,FU463064105.Q
2025:Q1,Hedge funds (domestic),holder,-10.524,707.427,-39.211,FU623064105.Q
2025:Q1,Private debt funds,holder,-1.471,148.323,0.07,FU443064100.Q
2025:Q1,Security brokers and dealers,holder,12.878,148.673,-7.417,FU663064105.Q
2025:Q1,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2025:Q1,Rest of the world,holder,-18.138,15956.075,-688.514,FU263064105.Q
2025:Q2,All sectors,total,168.969,98239.696,8432.26,FU893064105.Q
2025:Q2,Nonfinancial corporate business,issuer,-93.163,65333.338,5997.955,FU103164105.Q
2025:Q2,Domestic financial sectors,issuer,221.203,21148.08,1293.928,FU793164105.Q
2025:Q2,U.S.-chartered depository institutions,issuer_detail,0.558,98.553,0.986,FU763164105.Q
2025:Q2,Property-casualty insurance companies,issuer_detail,-0.802,1578.664,-109.37,FU513164105.Q
2025:Q2,"Life insurance companies, general accounts",issuer_detail,-6.712,286.921,2.253,FU543164175.Q
2025:Q2,Closed-end funds,issuer_detail,0.459,251.452,2.897,FU554090005.Q
2025:Q2,Exchange-traded funds,issuer_detail,244.143,11492.136,878.867,FU564090005.Q
2025:Q2,Government-sponsored enterprises,issuer_detail,0.0,375.093,22.633,FU403164105.Q
2025:Q2,Mortgage real estate investment trusts,issuer_detail,-0.123,67.159,-1.823,FU643164105.Q
2025:Q2,Business development companies,issuer_detail,15.036,260.371,-0.752,FU453164105.Q
2025:Q2,Interval funds and tender offer funds,issuer_detail,6.475,203.046,6.943,FU463164105.Q
2025:Q2,Security brokers and dealers,issuer_detail,-2.734,226.648,65.337,FU663164105.Q
2025:Q2,Holding companies,issuer_detail,-35.115,3762.43,509.43,FU733164105.Q
2025:Q2,Other financial business,issuer_detail,0.018,2545.607,-83.473,FU503164105.Q
2025:Q2,Rest of the world,issuer,40.929,11758.278,1140.377,FU263164105.Q
2025:Q2,Households and nonprofit organizations,holder,-56.397,39641.419,3175.642,FU153064105.Q
2025:Q2,Nonfinancial corporate business,holder,-42.18,3360.377,325.233,FU103064103.Q
2025:Q2,Federal government,holder,0.075,357.425,17.175,FU313064105.Q
2025:Q2,State and local governments,holder,-11.249,146.29,15.249,FU213064103.Q
2025:Q2,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2025:Q2,U.S.-chartered depository institutions,holder,-0.56,84.978,4.328,FU763064103.Q
2025:Q2,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2025:Q2,Property-casualty insurance companies,holder,-11.469,576.762,50.166,FU513064105.Q
2025:Q2,Life insurance companies,holder,-25.606,830.206,72.987,FU543064105.Q
2025:Q2,"Private pension funds, including 403(b) plans",holder,64.396,4198.547,400.174,FU573064105.Q
2025:Q2,Federal government pension funds,holder,-3.022,664.456,67.899,FU343064105.Q
2025:Q2,State and local government employee defined benefit pension funds,holder,-87.085,3641.111,343.745,FU223064145.Q
2025:Q2,Mutual funds,holder,-139.004,16442.965,1590.153,FU653064100.Q
2025:Q2,Closed-end funds,holder,-0.09,107.073,4.494,FU553064103.Q
2025:Q2,Exchange-traded funds,holder,150.106,9262.389,863.063,FU563064100.Q
2025:Q2,Business development companies,holder,1.063,36.13,0.034,FU453064103.Q
2025:Q2,Interval funds and tender offer funds,holder,1.929,105.527,6.437,FU463064105.Q
2025:Q2,Hedge funds (domestic),holder,-13.167,770.075,75.815,FU623064105.Q
2025:Q2,Private debt funds,holder,7.387,155.854,0.144,FU443064100.Q
2025:Q2,Security brokers and dealers,holder,17.426,182.032,15.933,FU663064105.Q
2025:Q2,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2025:Q2,Rest of the world,holder,316.416,17676.08,1403.589,FU263064105.Q
2025:Q3,All sectors,total,308.475,105694.835,7146.664,FU893064105.Q
2025:Q3,Nonfinancial corporate business,issuer,-107.867,70397.225,5171.754,FU103164105.Q
2025:Q3,Domestic financial sectors,issuer,353.071,22731.18,1230.029,FU793164105.Q
2025:Q3,U.S.-chartered depository institutions,issuer_detail,0.679,102.931,3.699,FU763164105.Q
2025:Q3,Property-casualty insurance companies,issuer_detail,-3.745,1603.393,28.474,FU513164105.Q
2025:Q3,"Life insurance companies, general accounts",issuer_detail,-5.107,296.846,15.032,FU543164175.Q
2025:Q3,Closed-end funds,issuer_detail,-0.809,257.26,6.617,FU554090005.Q
2025:Q3,Exchange-traded funds,issuer_detail,366.028,12635.11,776.946,FU564090005.Q
2025:Q3,Government-sponsored enterprises,issuer_detail,0.097,397.033,21.843,FU403164105.Q
2025:Q3,Mortgage real estate investment trusts,issuer_detail,4.772,71.99,0.059,FU643164105.Q
2025:Q3,Business development companies,issuer_detail,16.303,276.261,-0.413,FU453164105.Q
