cik,entityName,val,accn,end,fy,fp,form,filed,frame,year,tag
885725,BOSTON SCIENTIFIC CORPORATION,1426724712.0,0000885725-22-000006,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
885725,BOSTON SCIENTIFIC CORPORATION,1434780104.0,0000885725-23-000008,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
885725,BOSTON SCIENTIFIC CORPORATION,1467095627.0,0000885725-24-000020,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
885725,BOSTON SCIENTIFIC CORPORATION,1475778104.0,0000885725-25-000011,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
885725,BOSTON SCIENTIFIC CORPORATION,1483885456.0,0000885725-26-000010,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
885725,BOSTON SCIENTIFIC CORPORATION,1449229526.0,0000885725-26-000053,2026-07-30,,,,,,2026,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",422349543.0,0001193125-16-488753,2016-02-05,,,,,,2015,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",398377814.0,0001193125-17-056804,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",379887039.0,0001193125-18-056383,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",368272261.0,0001193125-19-050198,2019-02-08,,,,,,2018,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",345672769.0,0001193125-20-043853,2020-02-07,,,,,,2019,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",345794361.0,0001193125-21-049380,2021-02-05,,,,,,2020,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",337922970.0,0001193125-22-052682,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",335423289.0,0000886982-23-000003,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",325562747.0,0000886982-24-000012,2024-02-09,,,,,,2023,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",312039033.0,0000886982-25-000005,2025-02-07,,,,,,2024,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",296752922.0,0000886982-26-000091,2026-02-06,,,,,,2025,EntityCommonStockSharesOutstanding
886982,"The Goldman Sachs Group, Inc.",291171408.0,0000886982-26-000297,2026-07-17,,,,,,2026,EntityCommonStockSharesOutstanding
895126,EXPAND ENERGY CORPORATION,664992714.0,0000895126-16-000395,2016-02-09,,,,,,2015,EntityCommonStockSharesOutstanding
895126,EXPAND ENERGY CORPORATION,1631724765.0,0000895126-19-000070,2019-02-12,,,,,,2018,EntityCommonStockSharesOutstanding
895126,EXPAND ENERGY CORPORATION,240398260.0,0000895126-26-000011,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
895126,EXPAND ENERGY CORPORATION,231503789.0,0000895126-26-000047,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1958568849.0,0001193125-16-473553,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1866164899.0,0001193125-17-059212,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1791846388.0,0001193125-18-060831,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1708787567.0,0001193125-19-051943,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1599276515.0,0000895421-20-000265,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1813552280.0,0000895421-21-000286,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1781299489.0,0000895421-22-000400,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1681940155.0,0000895421-23-000284,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1635268297.0,0000895421-24-000300,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1612855585.0,0000895421-25-000304,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1587860206.0,0000895421-26-000086,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
895421,MORGAN STANLEY,1570566292.0,0000895421-26-000212,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,461670290.0,0000896159-16-000027,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,465781102.0,0000896159-17-000004,2017-02-13,,,,,,2016,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,464091254.0,0000896159-18-000002,2018-02-12,,,,,,2017,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,458380937.0,0000896159-19-000005,2019-02-14,,,,,,2018,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,451907796.0,0000896159-20-000003,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,450224906.0,0000896159-21-000003,2021-02-11,,,,,,2020,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,426229254.0,0000896159-22-000005,2022-02-10,,,,,,2021,EntityCommonStockSharesOutstanding
896159,CHUBB LIMITED,385799859.0,0000896159-26-000017,2026-07-20,,,,,,2026,EntityCommonStockSharesOutstanding
896878,INTUIT INC.,264004330.0,0000896878-15-000140,2015-11-16,,,,,,2015,EntityCommonStockSharesOutstanding
896878,INTUIT INC.,260300339.0,0000896878-19-000174,2019-11-15,,,,,,2019,EntityCommonStockSharesOutstanding
896878,INTUIT INC,280925350.0,0000896878-22-000036,2022-11-21,,,,,,2022,EntityCommonStockSharesOutstanding
896878,INTUIT INC.,279936000.0,0000896878-23-000041,2023-11-20,,,,,,2023,EntityCommonStockSharesOutstanding
898173,O Reilly Automotive Inc,808960792.0,0000898173-26-000045,2026-08-03,,,,,,2026,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,190549560.0,0001193125-16-422561,2015-12-28,,,,,,2015,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,182230937.0,0001193125-17-005745,2016-12-26,,,,,,2016,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,175235660.0,0001193125-18-002956,2018-01-01,,,,,,2017,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,154715128.0,0001193125-19-005404,2019-01-03,,,,,,2018,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,152089713.0,0001193125-20-001434,2020-01-01,,,,,,2019,EntityCommonStockSharesOutstanding
898293,Jabil Inc.,150175999.0,0001193125-21-004678,2020-12-31,,,,,,2020,EntityCommonStockSharesOutstanding
898293,JABIL INC,143484377.0,0001193125-22-004029,2021-12-31,,,,,,2021,EntityCommonStockSharesOutstanding
898293,JABIL INC,133275064.0,0001193125-23-003543,2022-12-30,,,,,,2022,EntityCommonStockSharesOutstanding
898293,JABIL INC,127545611.0,0001193125-24-004852,2024-01-02,,,,,,2023,EntityCommonStockSharesOutstanding
898293,JABIL INC,109178525.0,0001628280-25-001058,2025-01-02,,,,,,2024,EntityCommonStockSharesOutstanding
898293,JABIL INC,105595267.0,0001628280-26-001450,2026-01-02,,,,,,2025,EntityCommonStockSharesOutstanding
898293,JABIL INC,104787089.0,0001628280-26-046138,2026-06-24,,,,,,2026,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,378300428.0,0000899051-16-000040,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,365129091.0,0000899051-17-000005,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,354458095.0,0000899051-18-000007,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,331963104.0,0000899051-19-000007,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,316913648.0,0000899051-20-000013,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,302873426.0,0000899051-21-000011,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,278346060.0,0000899051-22-000015,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,263329700.0,0000899051-23-000020,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,263067415.0,0000899051-24-000013,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,265026048.0,0000899051-25-000015,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,259535842.0,0000899051-26-000031,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
899051,ALLSTATE CORP,252857950.0,0000899051-26-000118,2026-07-16,,,,,,2026,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",120236510.0,0001628280-15-008971,2015-11-23,,,,,,2015,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",114586095.0,0000900075-16-000108,2016-11-29,,,,,,2016,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",231303973.0,0000900075-17-000062,2017-11-27,,,,,,2017,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",234015480.0,0000900075-18-000067,2018-11-28,,,,,,2018,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",232454206.0,0000900075-19-000028,2019-11-22,,,,,,2019,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",236132878.0,0000900075-20-000029,2020-11-19,,,,,,2020,EntityCommonStockSharesOutstanding
900075,COPART INC,237188461.0,0000900075-21-000032,2021-11-18,,,,,,2021,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",476300011.0,0000900075-22-000065,2022-11-17,,,,,,2022,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",960231442.0,0000900075-23-000043,2023-11-17,,,,,,2023,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",963528402.0,0000900075-24-000030,2024-11-25,,,,,,2024,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",968017684.0,0001193125-25-291660,2025-11-20,,,,,,2025,EntityCommonStockSharesOutstanding
900075,"COPART, INC.",925811482.0,0001193125-26-245578,2026-05-27,,,,,,2026,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,371978449.0,0001564590-20-005562,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,372663215.0,0001564590-21-006679,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,375917242.0,0001564590-22-005566,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,378602684.0,0000950170-23-003060,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,379553591.0,0000950170-24-015907,2024-02-08,,,,,,2023,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,379705225.0,0000950170-25-019894,2025-02-06,,,,,,2024,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,377547108.0,0001193125-26-051433,2026-02-06,,,,,,2025,EntityCommonStockSharesOutstanding
906107,EQUITY RESIDENTIAL,374944409.0,0001193125-26-326170,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3881141.0,0001564590-16-012809,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3704206.0,0001564590-17-001623,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3683093.0,0000906163-18-000007,2018-02-12,,,,,,2017,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3616917.0,0000906163-19-000029,2019-02-11,,,,,,2018,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3677676.0,0000906163-20-000026,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3681181.0,0000906163-21-000017,2021-02-08,,,,,,2020,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3382726.0,0000906163-22-000008,2022-02-14,,,,,,2021,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3249345.0,0000906163-23-000023,2023-02-13,,,,,,2022,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",3186147.0,0000906163-24-000033,2024-02-12,,,,,,2023,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",2990451.0,0000906163-25-000011,2025-02-10,,,,,,2024,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",2793760.0,0000906163-26-000018,2026-02-09,,,,,,2025,EntityCommonStockSharesOutstanding
906163,"NVR, Inc.",2664860.0,0000906163-26-000093,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,86927591.0,0000906345-16-000044,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,87526221.0,0000906345-17-000009,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,92720729.0,0000906345-18-000007,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,93259373.0,0000906345-19-000006,2019-02-07,,,,,,2018,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,97326277.0,0000906345-20-000016,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,97562909.0,0000906345-21-000010,2021-02-11,,,,,,2020,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,103429458.0,0000906345-22-000009,2022-02-10,,,,,,2021,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,106757212.0,0000906345-25-000008,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,103408210.0,0001628280-26-007697,2026-02-05,,,,,,2025,EntityCommonStockSharesOutstanding
906345,CAMDEN PROPERTY TRUST,100539350.0,0001628280-26-051327,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,439777272.0,0000909832-15-000017,2015-12-10,,,,,,2015,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,439240344.0,0000909832-16-000040,2016-12-08,,,,,,2016,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,439105871.0,0000909832-17-000022,2017-12-13,,,,,,2017,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,440490478.0,0000909832-18-000022,2018-12-12,,,,,,2018,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,441757627.0,0000909832-19-000033,2019-12-11,,,,,,2019,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,442955229.0,0000909832-20-000026,2020-12-09,,,,,,2020,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443432486.0,0000909832-21-000021,2021-12-14,,,,,,2021,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443729036.0,0000909832-22-000035,2022-12-22,,,,,,2022,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443728416.0,0000909832-23-000065,2023-12-13,,,,,,2023,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443898870.0,0000909832-24-000079,2024-12-11,,,,,,2024,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443869411.0,0000909832-25-000169,2025-12-10,,,,,,2025,EntityCommonStockSharesOutstanding
909832,COSTCO WHOLESALE CORP /NEW,443478804.0,0000909832-26-000051,2026-05-27,,,,,,2026,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,32429269.0,0000910521-16-000050,2016-02-05,,,,,,2015,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,31937390.0,0000910521-17-000003,2017-02-03,,,,,,2016,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,31762862.0,0000910521-18-000003,2018-02-02,,,,,,2017,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,29130988.0,0000910521-19-000003,2019-02-01,,,,,,2018,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,27987587.0,0000910521-20-000004,2020-01-29,,,,,,2019,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,28169920.0,0000910521-21-000010,2021-01-28,,,,,,2020,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,27241283.0,0000910521-22-000007,2022-01-20,,,,,,2021,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,26359258.0,0000910521-23-000005,2023-01-19,,,,,,2022,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,25668220.0,0000910521-24-000007,2024-01-18,,,,,,2023,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,151773639.0,0000910521-25-000005,2025-01-16,,,,,,2024,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,141949971.0,0000910521-26-000005,2026-01-13,,,,,,2025,EntityCommonStockSharesOutstanding
910521,DECKERS OUTDOOR CORP,136414227.0,0000910521-26-000022,2026-07-09,,,,,,2026,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,97606523.0,0000910606-16-000047,2016-02-10,,,,,,2015,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,167506148.0,0000910606-19-000006,2019-02-13,,,,,,2018,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,167715882.0,0001564590-20-004859,2020-02-12,,,,,,2019,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,171372548.0,0000950170-22-001418,2022-02-14,,,,,,2021,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,181365237.0,0000950170-25-021359,2025-02-11,,,,,,2024,EntityCommonStockSharesOutstanding
910606,REGENCY CENTERS CORPORATION,182906561.0,0001193125-26-051668,2026-02-10,,,,,,2025,EntityCommonStockSharesOutstanding
912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",115341027.0,0000950170-22-001423,2022-02-14,,,,,,2021,EntityCommonStockSharesOutstanding
912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",116598821.0,0000950170-23-002778,2023-02-09,,,,,,2022,EntityCommonStockSharesOutstanding
912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",116715633.0,0000950170-24-013275,2024-02-06,,,,,,2023,EntityCommonStockSharesOutstanding
912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",116901778.0,0000950170-25-016287,2025-02-04,,,,,,2024,EntityCommonStockSharesOutstanding
912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.",116901020.0,0001193125-26-041208,2026-02-03,,,,,,2025,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,416416312.0,0000914208-16-000846,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,403837576.0,0000914208-17-000328,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,407147646.0,0000914208-18-000255,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,397071683.0,0000914208-19-000195,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,453404987.0,0000914208-20-000245,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,459072262.0,0000914208-21-000331,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,460750636.0,0000914208-22-000319,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,454751498.0,0000914208-23-000297,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,449204268.0,0000914208-24-000219,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,447601799.0,0000914208-25-000114,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,443673777.0,0000914208-26-000079,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
914208,Invesco Ltd.,441499780.0,0000914208-26-000235,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,106206157.0,0000915913-20-000040,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,116632439.0,0000915913-21-000018,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,117197977.0,0000915913-23-000097,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,117197977.0,0000915913-23-000039,2023-02-08,,,,,,2022,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,117402949.0,0000915913-24-000094,2024-02-07,,,,,,2023,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,117573461.0,0000915913-25-000077,2025-02-05,,,,,,2024,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,117847220.0,0000915913-26-000060,2026-02-04,,,,,,2025,EntityCommonStockSharesOutstanding
915913,ALBEMARLE CORPORATION,118005057.0,0000915913-26-000102,2026-07-29,,,,,,2026,EntityCommonStockSharesOutstanding
916076,"MARTIN MARIETTA MATERIALS, INC.",64331436.0,0001193125-16-473754,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
916076,"MARTIN MARIETTA MATERIALS, INC.",63067156.0,0001193125-17-056282,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
916076,"MARTIN MARIETTA MATERIALS, INC.",62803002.0,0001193125-18-055887,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
916076,"MARTIN MARIETTA MATERIALS, INC.",62198867.0,0001564590-20-005784,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
916076,"MARTIN MARIETTA MATERIALS, INC.",62286775.0,0001564590-21-006959,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
